study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
automotive,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,fasen eindigheid brandstoffen uitstoot weggebruiker files nieuws topsnelheid lichtgewicht hybride helden verhaal engineers probleemoplossers plaatje schoner ontwerper/constructeur fabrikanten ingenieursbureaus quality production Ministerie NT A A Studievoorlichting projectteam ontwerpopdracht topdocenten voorbeeld schakeling interieurverlichting verbeteradvies Sigma poster MRVD car projectteam uitwerking mobiliteitsprobleem uitwerking mock-up proefmodel practicumlessen projectweken praktijklessen voertuigconcepten brandstofcel instituut vleugels partner Automotive-opleidingen voertuigconcepten brandstofcel instituut vleugels partner Automotive-opleidingen voertuigconcepten brandstofcel instituut vleugels partner Automotive-opleidingen schakeljaar hbo-bachelor hbo-studie voorbereidingstraject schakeljaar
werktuigbouwkunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,instrumenten windmolens hijskranen ziekenhuisapparatuur warmtepompen scooters werktuigbouwkundigen probleemoplossing carrièremogelijkheden leidinggevende ontwerpteam afdelingsleider projectleider inspecteur Werktuigbouwkundigen olieboorplatforms scheepsmotoren turbines elektriciteitscentrales variatie kracht precisie technici leveranciers monteurs planners inkopers regelgevers directie Ministerie NT A A mbo Associate studieduur doorstroommogelijkheden Studievoorlichting vorming beroepsdomeinen offshore machinebouw pijlers materiaal klussen fabrieken ziekenhuizen dieselmotor gasturbine miljoenen leergebieden verwijzen levenscyclus adviseren professionaliseren propedeusejaar stromingsleer dimensioneren gewenst projectopdracht trainingen invulling uitstek accenten trainingen invulling uitstek accenten trainingen invulling uitstek accenten TU werktuigbouwkundige positie
industrieel product ontwerpen,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,maker praktijkprojecten kloppen instrumenten ontwerpstudio 3D-printers lasersnijders gereedschappen ontwikkelkits bibliotheek offline ontwerpers voorbeeldproducten inspiratie vaardighedencase vakanties ontwikkelweek presentatiemomenten bereikbaarheid IPO docentenkamer IPO-docenten industrieel docententeam IPO productontwerper wonder topopleiding Ministerie NT A A Studievoorlichting IPO basisjaren opdoet cases ontwikkellijn specialisatiejaren productontwerper meeloopstage ontwerpersprofiel verkent onderwijsweek leerteams ontwerpprobleem brainstormen doelgroep vaardigheidscases eindopdracht zitmeubel buitenruimte gebruiksonderzoek maten productpresentatie modelbouw ontwikkelweken beoordelingsgesprek dagdelen ochtend middag studieruimtes bijeenkomsten studie-opdrachten presentaties bespreekmomenten toetsweek zelfstandiger ontwikkelweken praktijkstage bureau mens/zorg ontwerpersprofiel IPO productoplossingen ontwerpbureau stadsnatuur zorgtechnologie afstudeerassessment IPO-leeruitkomsten Afstudeerprojecten daktent heetwaterkraan zeep bordspel autisme hbo-masters schakeljaar -semester cijfers hbo-masterprogramma
creative media and game technologies,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,coderen internet centrum internet things augmented doorzetter afwisseling werelden middelen brainstormtechnieken techniekfilosofie singularity brein kneepjes offline hoop collegezalen raakvlakken ‘ verantwoordelijkheid zelfstandigheid doelgroep bijbaan full-stack contracten Agencies Gaming Total spelers ers veelzijdigheid ondernemers Ministerie NT A studieduur doorstroommogelijkheden Studievoorlichting Media-en opdoet internet game zelfsturing programmeerskills full-stack doorloop lat ontwerpvlak invalshoek technoloog aandachtsgebieden
biologie en medisch laboratoriumonderzoek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,bacteriën ziekten biobrandstof ziekenhuizen nano-niveau voedselkwaliteit milieuproblematiek experiment ziekenhuislaboratorium bloedmonsters diagnose behandelingsmethode dier plant Ministerie NT A A Studievoorlichting curriculum biochemie dagdelen dagdelen BML-vakken biochemie proefdierkunde diagnostiek wetenschappen afstudeerders
bouwkunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,architectenbureaus aannemers variëteit kantoren scholen winkelcentra projectontwikkelaar constructeur akoestiek tal adviesbureaus woningcorporaties aantallen stadsvernieuwing bouwfysica leiding actualiteit specialisten standpunten Ministerie NT havo/vwo berekeningen fysicaberekeningen A afsluit Middenkaderfunctionaris wetswijziging harte Studievoorlichting beroepsbeoefenaar ondernemer fases financiën contracten werkvoorbereiding partijen 3D bouwwerk architecten uitwerking milieueisen meetwerk schrijf rapportages verantwoording bouwprocessen fasering Stedenbouw
chemie,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,ontdekken experimenteren analyseren analysemethoden doorzettingsvermogen must Ministerie NT A A Studievoorlichting cases beroepenveld waterproject beantwoording onderzoeksvraag laboratoriumvaardigheden rekenvaardigheden verdiepen beslag samenstelling mengsels Biochemie cel bestuderen vervolgstudie verkort mastergraad specialisme ( s ) chemometrie colloïdchemie
chemische technologie,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,brandstoffen alternatieven technoloog stukje bevriezing warmtewisselaar instrumenten boom ton meter hout feitjes bètavakken aarde brandstoffen energiebronnen alternatieven alternatieven grondstof eindproducten spin specialismen technologen plantmanager levensmiddelenproducent procesinstallaties ingenieursbureau procestechnoloog productiebedrijf salesmanager onderdelenfabrikant brandweer bureau technologen opschalen voedingsmiddelenindustrie reactie schaal energiebalansen draad antwoord praktijkvragen proceshal RDM-terrein startups bètavakken schaal samenwerkingsverband Ministerie NT A A Studievoorlichting propedeusejaar beroepenveld vraagstellingen technoloog leerbedrijf afstudeerverslag zelfstandigheid bachelordegree
civiele techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,metrotunnels nieuwsgierigheid bevolking overbevolking bouwwerken tunnels dijken geotechniek cases bevolkingsgroei inwoners centrum stijging zeespiegel dijken maatregelen hartje proeftuin hoogstandjes uitvoerder aannemingsbedrijf ingenieursbureau betekenis landen woonomgevingen industrieterreinen beheersing windmolenpark inter Ministerie NT CM mbo eindexamenvak Studievoorlichting indruk basisvaardigheden WIS opgave oriëntatiethema buitenruimte bewoners polder woningbouw klimaatadaptief waterhuishouding schaars grond bouwkuip bodem aanbesteding verbindingsweg industrieterrein kostencalculatie bouwplanning industrieterrein omgevingshinder voorbeeld levensduur instandhouding druk nieuws kademuur vervanging operatie schaars belangen partijen uitkomst tweetal voorkeurs stukje veiliger tussenjaar
communication and multimedia design,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,diensten tikkie muziek muziek toegankelijker pizza antwoorden prototypes CMD'er diensten designer user designer designer Politie Poppodium Paard interviews observaties klaslokalen ontwerpstudio's kunst illustrator webbouwer fotograaf begrip CMD'ers fotograferen stagiaires CMD'ers ontwerpbureau start-up corporate freelancer hoop Ministerie NT Studievoorlichting introductieweek introductieweek projectteam ontwerpvak kwartalen projectteam ins outs achtergrondinformatie ontwerpvak werkcollege CMD-er communicatiekracht situaties verbeelden patronen verbanden basisprincipes projectteam studio's CMD-er selectie buitenwereld ontwerpbureaus fascinatie software-skills CMD-er haken thematiek ontwerpbureau ontwerpafdeling teamrollen ontwerpvak terugkomst achtergrondinformatie ontwerpvak werkcollege bijeenkomsten dilemma's discussie suggesties diensten selectie showcase buitenwereld betekenis afstudeerplek politie start-up bureau CMD-er haken thematiek ontwerpbureau ontwerpafdeling teamrollen ontwerpvak terugkomst achtergrondinformatie ontwerpvak werkcollege bijeenkomsten dilemma's discussie suggesties diensten selectie showcase buitenwereld betekenis afstudeerplek politie start-up bureau CMD-er haken thematiek ontwerpbureau ontwerpafdeling teamrollen ontwerpvak terugkomst achtergrondinformatie ontwerpvak werkcollege bijeenkomsten dilemma's discussie suggesties diensten selectie showcase buitenwereld betekenis afstudeerplek politie start-up bureau
elektrotechniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,smartphone wekken personeel tekort verbinder energiebedrijven startups defensie Ministerie NT Studievoorlichting power klasgenoten theorievakken gesprekken steun signaalbewerking telecommunicatie signaalbewerking telecommunicatie regie regie
shipping and transport,Hogeschool Rotterdam,M,Rotterdam,Engels,1 jaar,roer handel geheimen scheepvaart ins outs scheepvaartbedrijven overwegingen totaaloverzicht fabrikanten consumenten rederijen factoren verbanden beslissingen vaart wereldhandel personeel deelgebieden presentatievaardigheden voertaal praktijkonderzoek hbo-master kenniscentra kenniscentrum program apply program shipping vitae letter participation program admission beroepsbeoefenaar variant program blocks Each block different assignment Supply routes take set handling connections processes what costs decisions block maintenance Through seminars questions Everything finances progress working graduation assignment graduation program graduation assignment block then working
river delta development (joint degree),Hogeschool Rotterdam,M,Rotterdam,Engels,2 jaar,delta thuisbasis miljoenen omgevingen voedselproductie druk zeespiegels overbevolking overstromingen bodemdaling verzilting facilitator ’ harmonie termijn deltasystemen deltagebieden gemeenschappen beleidsmakers oever Grevelingenmeer partijen waterpeilstijgingen behoeften bewoners boeren HZ kustgebieden riviersystemen deltagebieden adviesbureaus overheidsinstanties besluit stadsplanner metropool landbouw delta riviersystemen kwalificatie kopie cijferlijst CROHO CROHO Zeemanagement aanmelding toelatingscommissie selectieprocedure Studentenbureau ontvang bevestiging studiefinanciering aanmeldingsprocedure criteria orde woorden rivierdelta ogen vermogen zelfreflectie capaciteit ​​facilitator rivierdelta elevatorpitch case rivierdelta spreekvaardigheid introductie maand maand lectoren delta ervaringen deltasysteem deltasector leerplan kick-off HZ kick-off introductie deltasysteem HZ coaching reflectie evaluatieweek assessments relatie delta geheel deltasysteem totaal eindfase
ict internet of things,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,stoplichten regen fietsers vuilniscontainers aangeven patiënt bed buildings scheepsmotoren Ad-opleiding ontwikkelaar installateur IoT-toepassingen tuinbouw been phase NT NG program diplomas taken old overview admission Please note states old sensortechniek userinteractie resultaat
data analytics,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,geheimen potentie knelpunten ICT-professionals hoeveelheid been phase NT NG program diplomas taken old overview admission Please note states old vermogen reflecteren leervaardigheden basisvaardigheden gesprekstechnieken relatie verdiepingsslag eindresultaat eindproducten dashboards
smart technology,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,motoren uitziet Ad-opleiding robotisering schaalbaarheid smart onkruidrobot voedingsmiddelenindustrie exoskeleton been phase NT NG program diplomas taken old overview admission Please note states old RDM-campus zogeheten regelsysteem curriculum PLC-techniek sensortechniek aandrijving safety bedrijfsveiligheid toepassingsgebieden topsectoren Manufacturing kerntaken
software development,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,softwaretoepassingen front-end-oplossingen proactief IT-kennis opdoet vorming retrospectives IT-professional Ministerie NT Studievoorlichting devices verbreden gevaren computervirus rootkit vormen programmeertaal uitgangspunt uitwerking programmeer afsluiting
engineering,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,technici praktijkgedeelte voltijdstudenten RDM-campus College Ministerie NT CM Studievoorlichting ‘ praktijkgedeelte RDM-campus College Uitstroomrichting fasen dynamica productietechniek constructietechniek Uitstroomrichting fasen optimaliseren proceskunde storingsanalyse
integraal bouwmanagement,Hogeschool Rotterdam,AD,Dordrecht,Nederlands,2 jaar,bouwprojecten Bouwmanagement milieubewust bouwmanagement Werkgevers hbo-opgeleide gang uitvoerder assistent projectleider BIM-modelleur calculator tenderengineer Bouwmanagement oriëntatiefase onderaannemers Oriëntatie program
information security,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,veiliger digitaal veiliger digitaal informatiebeveiliging dreigingsanalyses aanvaller IT-maatregelen verbinder Ad-opleiding studiebelasting informatiebeveiligingsbeleid borgen beschikbaarheid integriteit vertrouwelijkheid Ministerie NT Studievoorlichting perioden praktijkopdracht invalshoeken informatiebeveiliging dreigingsanalyse dreigingen hacker informatiebeveiligingsmogelijkheden werkpraktijk bewijzen bacheloropleidingen
archeologie,Saxion,B,Deventer,Nederlands,4 jaar,geschiedenis sporen verleden Archeologie afwisseling klei vondsten opgravingen veldwerk perioden vondstcategorieën registratie opgravingen erfgoed archeologie prehistorie veldwerk rapport verleden archeologie ontdekkingsreiziger verleden archeoloog hoofd boeken afgraving opgraving fieldschool opgraving fieldschool opgraving basiswerkzaamheden hoogtemetingen couperen verwijderen monstername schaal Studiebelasting Studieloopbaanbegeleiding speerpunten veldwerk archeoloog archeoloog archeologie erfgoed archeologie verdiepingsslag Archeologie erfgoed grond ontdekkingen publiek Oppervlaktekartering Cultuur landschap prehistorie bronstijd Sporen structuren Bureauonderzoek Erfgoed landschap Cultuur landschap ijzertijd vooronderzoek opgraven publieksbereik Thuisgroepen Verbreden modulen verleden verleden verbeelden verleden aanraking erfgoedbeleid middeleeuwen fotografie cultuurlandschappen kleur keuzeblokken Cultuur Landschap middeleeuwen Cultuur landschap Vooronderzoek Erfgoed Archeologie Erfgoed Publiek disciplines/opleidingen medewerking Applied masterspecialisatie Applied snijvlak archeologie archeologen erfgoedexperts projectleider veldwerk erfgoedspecialist overheden onderzoeksvragen onderzoeksstrategie onderzoeksmethoden publiek archeologie ordening Rijksuniversiteit
technische natuurkunde,Saxion,B,Enschede,Nederlands,4 jaar,proeven verschijnselen licht materie straling tal natuur-techniek vloeistofdynamica gassen vloeistoffen inschakelen verwarming onderzoeken fouten kristallen tumoren weefsel natuur-techniek trillingen magnetisme atoomfysica meetwerk boeken SMS-training studietips gewoontes gedachtes stuk Studiebelasting Applied physics Applied physics beeldverwerking nanotechnologie Enabling physics lijn Enabling beeldverwerking nanotechnologie optica stromingsleer grondslagen fysica systeemtechniek situaties warmte ventilatiesysteem Systeemanalyse Nanotechnologie Applied
technische informatica,Saxion,B,Enschede,Nederlands,4 jaar,programmeer robotgrasmaaier thermostaat sensoren microcontrollers C C kluis codeslot racewagen C microcontroller softwareontwikkeling studiebelasting studieloopbaanbegeleiding elektrostudenten C kluis racewagen elektrostudenten smart TV mobieltjes uitzien programming microcontrollers datanetwerken telecommunicatie operating softwareontwerp testmethodes weerstation hartslagmeter Solutions Solutions-project voorbeeld voetbalrobot Thales afstudeeropdrachten Saxion-lectoraten Applied robotsystemen efficiënte ICT-systemen internet
technische bedrijfskunde,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,kijk onderzoeksaanpak studiecoach productiebedrijf TBK'er maakindustrie verbeteringen assemblagetechnieken soepel Studiebelasting Inleiding Procesmanagement Supply Bedrijfseconomie Productiemanagement reis VerbergenVakken Processimulatie Verandermanagement Procesverbetering waardecreatie Procesinnovatie zelfstandigheid loopbaanontwikkeling keuzevrijheid solutions voorkeur loopbaan keuzevrijheid delen procesverbeteringen procesinnovaties verbeter doorstudeerders procesoptimalisatie financiën zin post-hbo-studievariant studievereniging tentamens studievereniging commissies studiereis bestemming feesten borrels commissie gewilder BK5’ers werkhouding BK5’ers stromen hbo-diploma woorden vooruitzichten
ruimtelijke ontwikkeling,Saxion,B,Deventer,Nederlands,4 jaar,werkmethoden dorpen studieroutes
mechatronica,Saxion,B,Enschede,Nederlands,4 jaar,operaties ontdekkingstocht hulpmiddelen brein bewegingen hulpmiddelen operatie stofzuigerrobot sorteersystemen soldeer opstart gesprekken Studiebelasting sterkteleer bewerkingen meten besturingstechniek robotarm bewegingen actuatoren Modelvorming Solutions-project vervolgstudies
industrieel product ontwerpen,Saxion,B,Enschede,Nederlands,4 jaar,orthese duurzaam product-markt-combinaties productietechniek materialenkennis ergonomie draad productconcepten verzorging scheerapparaat Studiebelasting Materialisatie productconcept haalbaarheid productontwerp productmodellen productonderdelen Visualisatie vormleer hoofd studievoortgang loopbaanontwikkeling VerbergenVakken productietechnieken productanalyse Ontwerpschetsen productontwikkelingsproces breid constructieleer ontwerpproject buitenbank Wi-Fi oplaadfunctie VerbergenVakken productietechnieken Bedrijfsanalyse Productinnovatie productanalyse eindstreep keuzevrijheid buitenlandstage ambities hbo-diploma
hbo-ict,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,beveiligen computernetwerken buurt ICT-professional ICT-werkveld momenten studieloopbaan IT-platform films dashboards secure-oplossingen IT-infrastructuur webapplicaties continue beroepstaken life Twijfel Studiebelasting VerbergenVakken Introductie Introductie fundamentals Game passen gebruikersinterface missie visie strategie IT-strategie IT-wensen stakeholders greep Model-driven Requirement computernetwerken besturingssystemen IT-wensen stakeholders probleemstelling greep Operating Computernetwerken Scripting apps cool apps slotte greep Webapplicaties Softwareontwikkelprincipes Requirements Introductie Samenwerkingsproject modulen Top ervaart info stageopdracht psychologie fotografie geschiedenis specialisatiefase karakter aansluiting
forensisch onderzoek,Saxion,B,Enschede,Nederlands,4 jaar,mannen vrouwen witten delict ongevallen branden sporen delicten incidenten oogpunt kneepjes delict wiskunde/statistiek forensics wetgeving Investigation aandachtsgebieden FE FE factoren toedracht leerpunten Studiebelasting scenariodenken hypotheses interviewen sporen kogelbanen dna delict oorzaak verloop brand brandversnellers brand ramp verkeersongeval gebeurtenis schoenafdrukken epoxy gegevensdragers harddisks telefoons VerbergenVakken Wetgeving Ongevalsonderzoek onderzoekstechnieken VerbergenVakken Criminologie Solutions case brandpreventie brandonderzoek drugslabs materiaalonderzoek plaatsen afsluiting Solutions case brandpreventie brandonderzoek drugslabs materiaalonderzoek plaatsen afsluiting ambities hbo-diploma Applied politieacademie
fashion & textile technologies,Saxion,B,Enschede,"Nederlands, Engels",4 jaar,textiel creëer supply chain circulariteit pionier voetafdruk textiel visionair fashion cirkel grondstof grondstof smartphone sportkleding collectie recycling collectie textielinnovaties kleding textiel losstaan Studiebelasting eruitziet Collectie collectie commercieel doelgroep doelgroep fashion supply textielindustrie inkoper balans people planet Materiaal innoveren haalbaar materiaal labtesten VerbergenVakken atelier breilokaal computerlokaal losstaan mode-opleiding kwartiel slb draad alternatieven kleding textiel generatie Materiaal VerbergenVakken collectie textielbedrijf gesprekken slb inkoopafdeling fashion hbo-diploma
elektrotechniek,Saxion,B,Enschede,Nederlands,4 jaar,zonneauto micro-elektronica printplaten micro controllers batterijen energievraagstukken kluis codeslot robotracewagen C Arduino-microcontroller Studiebelasting Electrical micro-elektronica koppeling chips chips inzetten windmolens zonneparken bereik VerbergenOnderwerpen gelijkstroom wisselstroom C Ontwerpmethodieken Procesautomatisering compatibiliteit simulatie EIE micro-elektronica automatiseringsproject opwekking VerbergenOnderwerpen EIE Microcontrollers Datanetwerken telecommunicatie signaalverwerking systeemontwerp VerbergenOnderwerpen energievoorziening grids power quality opwekking distributie aandrijvingen automatiseringssysteem world Solutions-project world Solutions-project Applied Applied
creative media and game technologies,Saxion,B,Enschede,Engels,4 jaar,verhalen virtual reality-ervaringen visuals naam hoofdrollen kunstenaars ontwerpers leerpaden leerpad voorproefje basisprincipes collega's ervaringen leerpad groepswerk leerpaden Kunstenaar Artist middelen personages scènes Designer Designer verhalen werelden beelden geluiden plot karakterontwikkeling Game Designer regels mechanismen spel spel Game spel soepel programmering beelden SluitenVakken Unity-fundamenten Kernvaardigheden Programmeerfundamenten Shader-programmering Designer Artist Omgevingskunst hoofdrollen kunstenaars ontwerpers leerpaden leerpad voorproefje basisprincipes collega's ervaringen leerpad groepswerk leerpaden Kunstenaar Artist middelen personages scènes Designer Designer verhalen werelden beelden geluiden plot karakterontwikkeling Game Designer regels mechanismen spel spel Game spel soepel programmering beelden Networking Designer Game Narrative Artist Procedural Producing Unreal
civiele techniek,Saxion,B,Enschede,Nederlands,4 jaar,Draag steentje droogte klimaatveranderingen overstromingen rivieren kades spoor sluizen bril renoveren kunstwerken dijken verkeersknooppunten windparken parkeergarages tunnels verkeer aanraking Kennismaking aandachtsgebieden objecten inrichtingsvraagstukken lijn projectenlijn kennismaking opgaven hbo-vaardigheden communiceren studiecoaching technieklijn bouwstenen fundament Vakspecifiek lijn fundament kunstwerken verleden nieuwbouw verbouw kunstwerken praktijkprojecten klimaatadaptie opgave leerroute voorkeuren specialisatiemodules Ontdek studiecoach Hoppa filmpje Studiebelasting experimenteer praktijkvoorbeelden harte VerbergenVakken Krachten vakspecifiek Wijkontwerp Stroomgebied Kennismaking bouwsector Studiecoaching orde lectoraten internationalisering ontwerpvraagstuk lijn vervolg specialisatiesemester VerbergenVakken vakspecifiek Kadeconstructie kanalen specialisatiesemester studiecoaching techneuten BIM-engineering doorstroomminor uiting Verkeer
chemische technologie,Saxion,B,Enschede,Nederlands,4 jaar,steentje spin onderzoeken recycling Onderzoeksprojecten basistheorie procestechnologie proceshal onderzoeksopdracht biodiesel hout plastics proceshal warmte vervuiling afvalwater proceshal pilotopstellingen destillatiekolom warmtewisselaar koeltoren Studiebelasting materiaalkunde vloeistoffen bierleiding bier afstand plastics biotechnologie biomassa brandstoffen warmteoverdracht reactorkunde geleiding straling warmte reactor Scheidingstechnieken procesveiligheid bezinking grondstof VerbergenVakken Procestechnologie Onderzoeksprojecten proceshal stromingsleer warmteoverdracht schaal VerbergenVakken kunststoffen metalen and warmteoverdracht Scheidingstechnieken Onderzoeksprojecten ​Stage ambities hbo-diploma Applied leer Chemical Applied
chemie,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,principes creatie optimalisatie energiebronnen chemicus analyseapparatuur samenhang synthese medicijn voeding Studiebelasting VerbergenVakken bodem Voeding metalen batterijen vezels kleding VerbergenVakken Polymeerchemie Chemical fingerprinting mining Biotechnologie Grensvlakchemie bedrijf/instelling Kennismaking adviesbureau Kennismaking adviesbureau mastergraad Applied
bouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,transformeer renoveer herbestemmingsopgave Draag steentje klimaatadaptie circulariteit bouwopgave bouwprofessional bril vergaart bouwtechnieken bouwmaterialen klantbehoeften ontwerpfasen fundament ontwerpfasen woongebouw 3D leer kennismaking managementkant Studiebelasting VerbergenVakken Krachten vakspecifiek Bouwinnovatie Kennismaking bouwsector nieuwbouw woning Studiecoaching utiliteitsgebouw puntjes winkel sportgebouw transformatieprojecten specialisatiemodules vakspecifiek VO Herbestemming transformatie specialisatiesemester studiecoaching doorstroomminor uiting Academie
biologie en medisch laboratoriumonderzoek,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,kanker bacteriën antibiotica ontdek voeding lab-on-a-chip-methode laborant laborant bacteriën opzet biomoleculen projectopdrachten enzymen microbiologie immunologie laboratoriumvaardigheden laborant voedingswaarde babyvoeding honing Studiebelasting VerbergenVakken Eiwitten structuur Microbiologie Identificatie metabolisme cel Introductie hematologie immunologie Introductie biochemie Life organismen Life organismen hematologie immunologie Hematologie bloed bloedstolling bloedgroepen Immunologie virussen bacteriën afweersysteem laborant uitslag patiënten Biotechnologie Microbiologie micro-organismen geheimen bacteriën antibiotica materiaal cel computerprogramma mutaties Biochemie proteomics eiwitten eiwitsamenstellingen weefsels Hematologie Immunologie genomics Biochemie kerntaken Innoveren kerntaken Innoveren laberatorium Applied Wetenschappen
werktuigbouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,WB simulatiepakketten basisvakken warmteleer productietechniek verslag opdoet basisvakken oriënteer werktuigbouwer bedrijfspresentaties bedrijfsbezoeken ontwerpstappen Studiebelasting pijlers productietechnieken materiaalkeuze productielijn plc-besturing hydrauliek pneumatiek werktuigbouw gassen vloeistoffen warmte VerbergenVakken Stroming warmteleer thermodynamica Productietechniek werktuigbouw productietechniek VerbergenVakken werktuigbouw modelvorming Solutions onderzoeksopdracht trike ligfiets wielen Solutions onderzoeksopdracht trike ligfiets wielen ambities commercie hbo-diploma
applied nanotechnology,Saxion,M,Enschede,Engels,2 jaar,Applied kenmerk nanotechnologie fusie masterscriptieproject nanotechnologische micro-/nano-engineering Nanotechnologie nanotechnologie faciliteiten knowhow MESA+ instituten state-of-the-art faciliteiten nanotechnologie Studielast groepswerk neus concentraties sensor explosieven Duurzame micro-/nanosensoren point-of-care-test huisartsen tests patiënten hoeveelheid speeksel SluitenOnderwerpen Interfaces polymeren systeemmodellering R&D-omgeving tutorials Masterscriptie bedrijf/de
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,changers robotsystemen methodologie
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,( deeltijd-)masteropleiding Deelnemers gemeenten provincies woningcorporaties projectontwikkelaars bouwers architectenbureaus invalshoeken transformatieprocessen wo-opleiding wo-opleiding beroepsprofiel ambitie gebiedsmanagers praktijkgericht lectoren gast waardecreatie kaders procesmanagement leiderschap onderzoekscompetenties onderhandelingsvaardigheden benadering stadsontwikkeling gebiedsregisseur masterclasses masterclass circulariteit leefbaarheid masterclass vaardigheidstrainingen praktijkproject Agenda mastermodule leerteamleren Keuzemodule gebiedsniveau Keuzemodule keuzemodulen Keuzemodule Keuzemodule keuzemodulen toetsing masterproef onderzoeksprogramma lectoraten masterclass leerteamleren veranderingsprocessen -programma's contexten behoeften veranderingsprojecten onderhandelingen belangen stakeholders behartigen coördineren
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,textielinnovatie Science-diploma Uniek textiel zin woord textiel textiel kleding springplank textielmarkt overgangscursus textiel harte productontwerp uitstek textielindustrie cross-overs sectoren duur masterscriptie cursusinhoud kwartalen kwartalen projectteam concept expertteam tutor projectdocent handel ondernemerschap prototyping testen projectwerk conceptualisering projectwerk prototyping testen verantwoordelijkheid onderzoeksmethodologieën format Onderzoeksmethodologie Co-creatie textielindustrie masterniveau bedrijfsmodellen textielcontext DyeCoo B.V. branchevereniging textielindustrie lancering Co-creatie Manager Managing potentie sectoren textiel crossovers doelstellingen topsectoren name thesis
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,softwarespecialist selectieprocedure bezitten Science-diploma computing computernetwerken softwareontwikkelingsprocessen onderzoeksmethodologie waarschijnlijkheid bekwaamheid leiding IT-systemen achtergrondinformatie specialisatieproject state-of-the-art lezingen programmeerconcepten programmeerparadigma's softwareontwerpfilosofie keuzevak learning-project Implementatie bewerkingen Bereik learning-systemen rijk deep transfer begrip SluitenOpen keuzevak specialisatieproject
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,technici specialisten operatie erken knowhow professionaliteit takeholders voorkeursroute Ad-diploma opleidingsduur sturing Vernieuwing Aanpassingen betrekking intensivering wiskundeonderwijs robotisering toepassingsgericht bacheloropleidingen wiskundebasis Berekenen puntmassa basisprincipes Differentiëren Analyseren inzetten procesbesturing Berekenen krachten wrijving materiaaleigenschappen metalen Berekenen 2D-beweging puntmassa productieoptimalisatie sensoren actuatoren engineers Beïnvloeding materiaaleigenschappen uitvoerbaarheid productietechnieken teamresultaten
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,héél kantoortuin praktijkgericht aard tweetallen meeloopstages kantooromgeving uitdagende programmeer aanleg coachen verwijzen bedrijfscultuur Studiebelasting VerbergenVakken programming Object-oriented programming structures programming Low-level programming Client-side vulling meeloopstages VerbergenVakken DevOps
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,bouwprojecten ( bouwprocessen pijler bachelortitel BIM-gebied beroepsproducten medestudent knelpunten bouwprocessen adviezen ICT-middelen kwartiel modulen gedeelte bouwinformatiemanagement duurzaam bouwprocessen modulen beroepsproducten Procesoptimalisatie Digitalisering bouwinformatiemodellen Inleiding hoofddraagconstructies BIM-omgeving bouwketen Voorbereiden woningbouw Materialiseren hoofddraagconstructies Milieubewust Gezond Funderen bouwwerken professionaliseren Beheren bouwkwaliteit Energiebewust utiliteitsbouw Meten bouwprojecten bouwprocessen ICT-toepassingen regie informatiesysteem
