study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
toegepaste wiskunde,Hogeschool Inholland,B,Amsterdam,Engels,4 jaar,"hersenen herinneringen oogwenk. zichzelf herprogrammeren input. zuivert ontcijfert om, begrijpt Fluitje cent! Maar... geest? kwalificeert woorden, manipuleren, omheen daartussenin. AI zelflerende bedrijfsactiviteiten schaal beÃ¯nvloeden. sleutelrol Mathematical Engineers, IT, vinden: schermen datawetenschappers, softwareontwikkelaars statistici voorgrond, bedrijfsanalisten, selfmade ondernemers consultants. IT, financiÃ«n, risicobeoordeling beurt bestrijken denkbare muziek, sport, commercie carriÃ¨repad flexibiliteit onderweg primaire Applied Mathematics studenten: International Baccalaureate, High General Certificate Secondary Education, Abitur Fachhochschulreife, Equivalent international Vergelijk kwalificaties. Nederlandse studenten: Havo-diploma (E&M B, C&M B), (alle profielen, C&M B), (hbo universiteit), (als mist). Taalvereisten: IELTS: 6.0 hoger, TOEFL internet-based: totaalscore 80, Cambridge-certificaat: CEA, CPE FCE totaalscore C (169-172), Havo/vwo: Engels, Mbo-4: Engelse innametoets. leeromgeving: gelijkgestemde individuen wereld; culturen, smaken eng avontuur gezorgd niemand ideeÃ«n ideeÃ«n programma: termijnen; termijnen wiskunde- IT-kennis opdoet, toepasbaar hoofdthema's bestrijken: App-ontwikkeling â€‹â€‹derde Challenge. zuurverdiende beslissen specialiseren; gewijd Nederland specialisatietrajecten reeks expertcursussen carriÃ¨regebieden bestrijken cursusfocus: Klik tabbladen linkerkant hoofdcategorieÃ«n termijn vormen: getallen: Formules, puzzels detecteren. getallen voordeel schaal manipuleren. puntjes: hedendaagse Scientist evenveel beslag categorie codeeroplossingen Python, Java, SQL computertalen. code, getallen, situaties Oefening baart kunst: categorieÃ«n observatie, gesimuleerde experimenten. Nuttige intelligentie: Last but least, comfortabel vertrouwen passen; behalve geval, situaties voordoen. persoon, wilt), reflecteren zichzelf anderen, drie; â€‹â€‹cursusinhoud grofweg verdeeld: Strength Numbers, 'Wiskunde' 28% code, 'IT' Oefening baart kunst, 'projecten' 17% Beneficial Intelligence, 'Soft skills' genoemd. Wiskunde/Data Termijn Precalculus; Python Inleiding Science; Engels Termijn Calculus bewijs; Python 'Data-analyse'. Termijn Engels Termijn Calculus 'Databases'; Databasesystemen. naamtrack intermediair toegevoegd; specialisatiegebied. cursusinhoud grofweg verdeeld: 32% Strength Numbers, 'Wiskunde' 32% Everything up Code, 'IT' 20% Practice makes Perfect, 'Projects' 16% Beneficial Intelligence, 'Soft skills' genoemd. Wiskunde/Data Termijn Engineering; Oriented Programming Cryptografie; Geometrie. Termijn Engels 'Application Development'; Numerieke Analyse; Oriented Programming Termijn Grafentheorie; Engels AM datastructuren. Termijn 'Algoritmen'; Oriented Programming Organisatie; Inleiding Learning; raakt biedt. specialisatiefase specialisatietracks aanbieden, implicaties ervan. conditievoorspelling waterbeheer, enz. â€‹â€‹internationale gerelateerde Helsinki Metropolia University Applied Sciences, Hochschule fÃ¼r Technik und Wirtschaft Berlijn PÃ´le LÃ©onard Vinci Parijs. toolkit compleet expertcursussen eindprojecten werken: Natural Language Processing, Geographic Information Computing. scriptie, Science: Zodra graad Science! voortzetten certificering. masterprogramma's software-engineering, game-ontwikkeling, taalverwerking."
werktuigbouwkunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"Vakmensen kijken: zuiniger, duurzamer? draaiende. B fabriceren, patiÃ«nten verplegen: machinerie stopt. Nederland krakend stilstand. Gelukkig voorkomen. Vakmensen kijken: zuiniger, duurzamer? drive? raderen vraagstukken? (Natuurkunde deficiÃ«ntie (Natuurkunde (Natuurkunde deficiÃ«ntie deficiÃ«ntie deficiÃ«ntie Studieopbouw hersenen praktisch. technologieÃ«n veelzijdig, materiaalkeuze machineonderdelen â€˜warmeâ€™ langs, energietechniek, stromingsleer warmteoverdracht. hoofdonderdeel industriÃ«le automatisering: regel- besturingstechniek. Studievormen onderwijsvormen bestanddeel zelfstudie: locatie, concentreren vingers? hersens Lukt praat krijgen? excursies. baanbrekend praktijkonderzoek. tastbare (kunststof)composieten. projectvaardigheden aandrijftechniek filtersystemen verbrandingstechnologie week, oriÃ«nteren aandrijftechniek filtersystemen verbrandingstechnologie praktijkstage Nederland proefdraaien stageplekken. Trekken jou, Fluor, Tata Steel, ECN Marinebedrijf? kleiner familiebedrijf kop Noord-Holland? Regulier keuzeonderwijs industriÃ«le kenniswerkplaats. Keuzeonderwijs mogelijk, aandrijftechniek filtersystemen verbrandingstechnologie Intercultural Ingenieursethiek. Advanced wissel pakket) opleiding? Kenniswerkplaats vakman- vrouw Inholland prototype, meetopstelling computerprogramma resulteert deskundige. springplank Delft. ir."
cybersecurity,Hogeschool Inholland,AD,Amsterdam,Nederlands,2 jaar,"phishingmail ontvangen echt? Phishing voorkomende cybercrime, topje ijsberg. bescherming, web: tablet, iPhone, smartwatch, spelcomputerâ€¦ noem Ja, verlichting stofzuiger. malware schadelijke binnenkomt, besmet kwijt 's voor! geworden computersystemen. toename remote uitrol 5G risico cybercrime groter. EÃ©n knop platleggen compleet ontregelen. redder nood organisatietalent cybersecurity. Maatschappij; Maatschappij; Gezondheid; Maatschappij; Maatschappij; Gezondheid; wo-propedeuse; wo-bachelor; Studieopbouw IT Infrastructure IT Risk cybersecurity. opleiding? Systeem- netwerkbeveiliging; Netwerkbeveiliging -monitoring; Penetratietesten engineering; gegevensbescherming; Risicoanalyse -management; Beveiligingsstandaarden -protocollen; Incidentmanagement compliancy; cybersecurity-branche. geschonken onderzoeksvaardigheden, aspect expert. tenslotte culturen overwegend Engelstalig IT Infrastructure Fundamentals EC; Network EC; MKB oriÃ«ntatie EC; EC; Studiebegeleiding EC. EC; Incident Response EC; EC; Studiebegeleiding EC. IT Risk Risk EC; Tooling EC; EC; Studiebegeleiding praktijkoriÃ«ntatie EC. Risk EC; Inleiding EC; EC; Compliance EC. EC; Identity Access EC; IT EC; Penetration Testing EC. Continuity Disaster Recovery EC; EC; Procurement Contractmanagement EC. Afstudeerstage, EC; Professionalisering EC. Studiebegeleiding beroepsoriÃ«ntatie; Reflecteren. allround officer Ã©Ã©n praktijkproject behandelt praktijkervaringen overbrengen, gastsprekers, levensechte kijkjes keukens (gemeentelijke) voortzetten IT informatiebeveiliging."
maintenance,Hogeschool Inholland,AD,Alkmaar,Nederlands,2 jaar,"installaties? Maintenance. razendsnel. plannen, coÃ¶rdineren begeleiden. onderhoudsengineer B); B); Gezondheid; deficiÃ«ntie Maatschappij; Maatschappij; Gezondheid; deficiÃ«ntie deficiÃ«ntie deficiÃ«ntie Maintenance onderwijsconcept leerroute. boekenlijsten traditionele schoolbanken bij. kennisexperts leercoaches. wekelijkse labs, kennislabs 24/7 openstaat, scherp opbouwt. faalanalyse uitvoeren, onderhoudsconcept opstellen, managen? aantonen. Maintenance morgen? proactief, verantwoordelijk, Ã©n slag? geknipt Maintenance. onderhoudsengineer ICT-kennis Things onderhoud. service boost carriÃ¨re procesindustrie, Bedrijfskunde. aansluitmodule"
creative media and game technologies,Hogeschool voor de Kunsten Utrecht,B,Utrecht,Nederlands,4 jaar,"Technologies (CMGT) Kunsten Utrecht, afstudeerrichtingen: Art, Audio Sound Havo: C&M B; E&M N&G N&T Vwo:"
bio-informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"boeit computerprogrammaâ€™s wat. Ã©n puzzelen plant, dier. bio-informaticus erfelijke ziekten, voedsel. stof, virtueel eiwitten. ontwikkelingen, gastsprekers, lectoren onderzoeksveld 4-, (profiel N&G, N&T E&M. C&M nodig). Python. nieuw. DNA scheikunde. Python. 'meesterproef' computergame, galgje mastermind. bio-informatica-databases -programmaâ€™s stofwisseling. bio-informaticus Annotatie honderden stukjes DNA 10.000 letters lang. overlap stukjes? bacterie DNA codeert. evolutie Bovendien Bio-informatica? studieadvies (BSA). EC (studiepunten) 45 EC EC programmeerdomein? helaas mutaties DNA, algoritmes (pakket keuzevakken) Bio-informatica, Leiden, Systeembiologie Application praktijkstage Bio Park, hbo+ hiervoor. promoveren."
biologie en medisch laboratoriumonderzoek,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"spoort ziekteverwekkers reuma. analyseert. labjas kledingstuk, 4-diploma, Gezondheid. bacteriÃ«n, cellen, weefsels, bloed. biochemie: reageren. verslagen DNA, weefselonderzoek microscoop microbiologie agenda. onderzoeksresultaten Laboratoriumonderzoek? studieadvies (BSA). laboratoria, praktijk- theorietoets mag. (EC) behaald? helaas alternatief. laboratorium- celbiologie immunochemie, pathologie patiÃ«nt onderzoeksproject. kan, zolang (bio)medisch onderzoekslaboratorium. denken? Stan Diederik deden schimmel tulp. meetapparaat bioscience-onderneming. weefsels ziekenhuislaboratorium. Ecologisch Waddenzee. (bio)medisch Wetenschappen. verschillen hbo'er doorstroomden PhD-traject. droomt beleidszaken, educatie"
chemie,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"controleert drinkwater. 2.0-versie plastic. Ã©Ã©n nodig: B; periodes. globaal verwachten. aspirine dit: zuiver het? water: watermonsters wet? (bio)organische geurstof Chemie? studieadvies (BSA). 48 (EC) behaald? helaas Hoogtepunt halverwege synthese (nieuwe) moleculen. synthese, retrosynthese, stereochemie, polymeerchemie organometaalchemie. koolstofverbindingen. bron stoffen, laboratoria gemaakt, ofwel gesynthetiseerd. geneesmiddelen, coatings, lijm, kunststoffen, smaakstoffen gewasbeschermingsmiddelen. halverwege vloeistofchromatografie, gaschromatografie, massaspectrometrie, spectroscopie chemometrie. monster hoeveelheid. validatie kwaliteitscontrole analysemethoden. taak analytisch-chemisch interpreteren meetgegevens. cruciaal, conclusies kostbare hebben, reiniging vervuilde bodem. Praktijkvoorbeelden andere: bodemonderzoek, woonwijk verontreinigd kwaliteitseisen, fabrikant autolak variant kwaliteitseisen veiligheidsonderzoek waterleidingbedrijf geconfronteerd giftige Rijnwater; medicijnenonderzoek geneesmiddelenfabrikant toxiciteit; milieuonderzoek TNO-instituut verontreinigingen milieu; NFI (gerechtelijk laboratorium) kruitsporen misdaad anders. samenstellen, ziet: Zolang beroepsontwikkeling. Nederland ontwikkelde groep. eindgesprek. uitgeleerd? ticket medicijnontwikkeling."
informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"eng kinderen. webwinkel softwaretool satellieten besturen. het! Ã©Ã©n 4-, (elk profiel). waarover dataopslag; netwerktechnologie hardware; maakt; aangezien ICT-professionals waarover dataopslag; netwerktechnologie hardware; maakt; aangezien ICT-professionals informaticatoepassingen UX-engineering Ã©Ã©n Nederland ICT-probleem halen; helft, punten, Informatica-vakken. ICT. informaticatoepassingen UX-engineering Ã©Ã©n Nederland ICT-probleem halen; helft, punten, Informatica-vakken. ICT. masters. vergroten carriÃ¨re"
biologie en medisch laboratoriumonderzoek,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"laboratorium? aangelegd gezondheid? (BML) NHL Stenden BML onmogelijke CM B; EM scheikunde; NT; NG; deficiÃ«ntietoets CM B scheikunde; EM scheikunde; NT; NG; deficiÃ«ntietoets celbiologie, eiwit celprocessen, microbiologie medicatie. Sustainable Polymers fermentatietechnieken. toetst studieprogramma; definitieve celbiologie, eiwit celprocessen, microbiologie medicatie; ca. ingebracht bedrijven; studieloopbaanbegeleiding. leerstof: analyche chromatografie, Biopolymer Emmtec Industry Park; bij: UMCG, Certe, PRA Health Sciences, Friesland Campina, Wageningen Innocore Pharma, Spark Holland, Proxcys, Citeq, Onderzoeksgroep Utrecht. NHL Stenden Leeuwarden Hall Larenstein; Biomedical Research, Food Safety Health Applied Bioinformatics. durende werkgever! gezondheid; medicijn DNA-analyses verhoogde ziek bedrijven; jou; uitgeruste laboratoria."
bouwkunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Timpaan, betonkrimp, spanjoletten, bommerscharnieren, keperfries, klimbekisting; termen leergierig, conceptueel denken, betaalde kijken, aspect: teamwork essentieel. assistent (interieur)architect stedenbouwkundige Europa gehouden. Bovendien volgen! Leeuwarden studiestad. kamers, cafÃ©s restaurants studentenprijzen studentenverenigingen. Kortom: ingrediÃ«nten onvergetelijke studententijd aanwezig! Havo: NT; NG; EM. Vwo: NT; NG; EM. Mbo: maatstudies, schrijfvaardigheid, geotechniek 3D tekenwerk, maatstudies, schrijfvaardigheid, geotechniek 3D tekenwerk, Tiny House tiny house. woning, oppervlakte 40m2. Villa perioden villa villa bestemmingsplan, eisen, architectuurstijl gevelmaterialen. situatie gevolgd, villa verbaasd moet) weergeven. (MDP) 9 personen combineren, ideeÃ«n professionaliseren, Ã©Ã©n Concretisering stippel semesters: Stedenbouw, (interieur)architectuur, uitvoeringsgerichte managen, bestekken, begroten, aanbesteden, beheren, werktekeningen, werkvoorbereiding, uitvoering/projectleiding nazorg. opdoen, Afstudeerprofiel Nadat aangetoond competent Stedenbouwkunde, fase, Interieurarchitectuur fase, Bouwtechniek, Bouw- Aannemingsbedrijf. professionaliseren, Ã©Ã©n Concretisering stippel semesters: Stedenbouw, (interieur)architectuur, uitvoeringsgerichte managen, bestekken, begroten, aanbesteden, beheren, werktekeningen, werkvoorbereiding, uitvoering/projectleiding nazorg. opdoen, Afstudeerprofiel Nadat aangetoond competent Stedenbouwkunde, fase, Interieurarchitectuur fase, Bouwtechniek, Bouw- Aannemingsbedrijf. afstudeerprofiel. architectenbureau. onderzoeksvraagstuk fictief individueel. uitgeleerd faculteit TU Delft Academie Bouwkunst Groningen Hanzehogeschool Groningen."
toegepaste wiskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"praktijkproblemen. voorspelling wachtlijsten verminderen? tegenkomt, adviesvaardigheden praktijkprojecten, zuivere AI, prominente plaats. Havo: NT; NG; EM wisB; CM wisB. Vwo: NT; NG; EM; CM wisA wisB. Mbo: wiskundevakken focusgebieden Operations Statistiek. focusgebieden ondergrond wiskundevakken: AlgebraÃ¯sche modellen; Differentiaal- integraalrekening getallen; Kansrekening verzamelingenleer; Vectormeetkunde matrixrekening; Grafentheorie. toepassingen: Beschrijven data; (Database-ontwerp SQL); Excel (prognosemodellen programmeringsmodellen); Python; Excel, Python, R, SPSS. Operations Kansverdelingen verklarende Optimaliseringstechnieken; Markovketens wachtrijmodellen. IndustriÃ«le systemen; algebra; Multivariate statistiek. toepassingen: opdrachtgevers: Simulatiemodellen ziekenhuis; statistisch productiebedrijf. Excel, Python, Enterprise Dynamics, R. Actuariaat, Mathematics Actuariaat (financiÃ«le risicoberekeningen levensverzekeringen schadeverzekeringen); (Machine Intelligence); Mathematics (Laplace- Fouriertransformaties robotkinematica). Keuzevakken: losse tijdreeksanalyse. Minor** Vision NHL Stenden; OriÃ«ntatie doceren; Driven Reliability Maintenance; Pre-Master; NHL Stenden-minors; Kiesopmaat Stage** Ã©Ã©n focusgebieden aandragen. kenniscentrum rapport. ** omgewisseld. NHL Stenden Vision"
technische informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,"geÃ¯nteresseerd technologieÃ«n? detail? AI programmeren? financiÃ«n, transport, technologies. hardwareplatforms probleemoplossing? Emmen recente industriÃ«le Experimenteer hardwareplatforms C/C++, C# Python. Certified Ethical Hacking Hack@Sea, Europa. Profiteer Emmen biedt; graag. NT; NG; EM wisB; CM wisB; NT; NG; EM; CM; digitalisering, industriÃ«le AI, vision. security. agile diepgaand Ã©Ã©n Bootcamp Informatica: stabiele Informatica, C/C++. BattleBot-project, racedag opnemen. Innovatie: (AI). Python, raak AI-concepten ontgrendel potentieel ideeÃ«n ontplooien. gezondheidszorginstellingen duurzaamheidsmethoden. praktijkprojecten. lost datawetenschap vision. dataverzameling modelimplementatie, datasets. Datawetenschappen: kernprincipes extraheren datasets. essentiÃ«le bod, IoT-apparatuur, computernetwerken benutten cloudoplossingen. technologieÃ«n rijke leerervaring responsieve vision: beeldacquisitie, beeldverwerking patroonherkenning apparatuur, mini-supercomputer 3D-camera's. beeldsegmentatie, objectdetectie SCRUM-projectmanagement. Nederland regelt zelf, stageprojecten teamwerk, probleemoplossing droom waargemaakt, start-up. Center Entrepreneurship NHL Stenden adviseren. IndustriÃ«le Robotica: behandelen industriÃ«le systeem-engineering industriÃ«le verbetering, verkent automatiseringsmogelijkheden, integreert subsystemen regionale geworden 'minoren'. bachelor-opleiding reguliere Afstudeerstage: bestaat. tonen, teamwerk, probleemoplossing ronden, Vision NHL Stenden geÃ¯nteresseerd datawetenschappen doelgericht behalen, minorenfase Engelstalige Twente. NHL Stenden soepel gerelateerde"
technische bedrijfskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Bedrijskunde verbindt. veelzijdig inzetbaar. efficiÃ«nter Ã©chte stage- Nederland JDE Peetâ€™s, Friesland Campina, Philips Scania. Audi, BMW Mercedes. managen. twintigduizend Leeuwarden bruisende studiestad. kamers, cafÃ©s restaurants studentenprijzen studentenverenigingen. Kortom: ingrediÃ«nten onvergetelijke studententijd aanwezig! NT NG EM CM wisA wisB NT NG EM CM wisA wisB realiseert. Ã©chte stage- Nederland bedrijfskunde; rekenvaardigheid; organisaties; bedrijfseconomie. professional; operations research. service case. Operations productontwerp, productieproces, inrichting productieproces. andere: innovaties; operations management; Organisatieontwikkeling concurrentie blijven. zomaar. veranderen, cruciale omgaat eventuele weerstand gepaard toegaat. Nederland, oorzaken voordoet. Keuzeminor keuzeminor. Nederland Procesoptimalisatie, Simulatie Procesoptimalisatie respect eindklant toevoegen? behandel verbetermethoden -technieken, LEAN-filosofie simulatiesoftware. dienstverlenende organisatieprobleem beslissingsondersteunend implementeren. geÃ¯mplementeerde uitgestudeerd Operations Rijksuniversiteit Groningen."
ruimtelijke ontwikkeling,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"trends. woonwijk, inrichting wijken verkeersstromen? verblijven? maakt? erbij fiets supermarkt, bus wandelend station. stil gestaan leiden? Nederland vorm. veilig, comfortabel reizen? woonwijk stimuleer fiets, trein, bus metro NT NG EM CM NT NG EM CM bod: klimaatadaptief leefbaarheid; mobiliteit; mobility; energietransitie; verkeersveiligheid verkeerspsychologie; mobiliteitsvormen; toekomstbestendige woonvormen. ateliers ruimte: Tiny Village, stedenbouwkundig buurt vijftig woningen; Public Space, herinrichting gebiedsontsluitingweg verkeerskundige analyse; New District Identity, vernieuwen na-oorlogse stedenbouwkundig multi-disciplinair klimaatbestendigheid. RO-shop. rekenen, Excel, visualisatietechnieken, basischrijfvaardigheid â€˜Toekomstbestendige stadâ€™ beleidskader, uitgangspunten situatie, vervoersmiddelen inrichting middelgrote stad. adviesbureau. Bestuur recht, rekenen, visualisatietechnieken (3D) overheidscommunicatie. Stedenbouwkundig ingaat essentieel, accountmanagement overheidsinstelling startende specialistisch Geografie, Geografie, Planologie Stedenbouw."
ocean technology,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,"beslist 9-tot-5-mentaliteit ingesteld rekenuitkomsten verkregen computer, aan? Ocean (hydrografie) NT NG o&o; NT NG EM Ocean Ã¡ metingen. â€˜takenboekâ€™ hydrograaf houden. Teamwork cruciaal, werkproces. geodesie computervaardigheden. leest dieptemetingen navigeren knie. getraind Mathematics, Physics, Tides, waves currents, Hydrography, Geodesy, Operational Manoeuvring Basics, acquisition processing, navigatie dieptemeting voorbereidt. praktijkprojecten. surveyschepen Nederlandse eruitzien, hydrografen bemanning fotoreportage. Terschelling, topografische West-Terschelling GPS, GIS-kaart survey, waterpassing MIWB Terschelling, meet toren MIWB landmeetkundige plaatsbepalingstechnieken, onderwater-akoestiek, meetinstrument geodetische rekenmachine. milieuwetenschap. vaartocht plant veiligheidsmaatregelen. Statistics, Geodesy, Legal aspects, Environmental voyage, Underwater acoustics. verrichten multibeam echoloding: meet waterbodem dieptemeter. meetvaartuig Koninklijke Marine Rijkswaterstaat hydrografisch opnemingsvaartuig, kaarten Noordzee. hydrografisch congres West-Europa, vaardigheidstrainingen Hydrographic Python Safety, Qinsy. ocean mapping mapping hydrografisch datamanagement multibeam simulator. processing, plaatsbepalingstechnieken, Geofysica, geologie geotechniek, Multibeam simulator, Hydrographic Waddenzee scheepswrakken opleidingsschip meetapparatuur plannen, voorbereiden, verzamelen verwerken, surveyrapport beslag. Deep, Boskalis, Oord, Fugro, Allseas Rijkswaterstaat, Nederland zomerkamp, georganiseerd, beroepssector MIWB, NHL Stenden MIWB-minor Survey Survey dredging offshore, Dredge operations, Port operations, Subsea operations, Dynamic positioning. MIWB, meewerken â€˜North Sea Wrecks projectâ€™, wrakken Noordzee, MIWB instituten Europese gevaren wrakken gevaren munitie praktijkonderzoek onderzoeksopdracht onderzoeksverslag uitgestudeerd Maritime Innovations Geomatics Delft, Hydrography Engeland, Duitsland Canada Oceanografie GIMA/Geo-informatie Utrecht."
