study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
hbo-ict,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"HBO-ICT ICT. ChatGPT, (AI) gegevensbescherming. vÃ³Ã³r Ã­n oriÃ«nteer ICT-vakgebied; Business; Infrastructure; Technology; Intelligence; Security; Education; Future Innovators; Technology; IoT; Mobile; Academic Preparation; tweetalig; partnerbedrijven; vervolgopleiding. afstudeerportfolio ICTâ€™er Schuilt Fontys ICT. Ã©chte partnerbedrijven Brainport Midpoint Brabant; (hard coding, no code); (externe) stakeholders; ChatGPT, synthetic dataprotectie, AI IoT; geheimen. Fontys masterdiploma:de IT TU/e Systems), Tilburg University Information Management) JADS Den Bosch (master Entrepreneurship)."
industrieel product ontwerpen,Fontys,B,Venlo,Nederlands,4 jaar,"kleur? Venlo Venlo Instroombaar wiA wiB; Instroombaar wiA wiB; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse ingerichte CNC 3D-printer. Ã©Ã©n Materials Production, Mechanics, Measurement Form Colour. DÃ© Fontys Venlo georiÃ«nteerd Fontys 10; verdiepen; Ã©Ã©n themakeuze Ã©Ã©n Production, Quality; Robotics Numeric Control; Stiff Lightweight Construction; Precision Renewable Energy; Advanced Visualization; Topology afstuderen; afstudeerstage/onderzoek produceren; tekortkomingen commerciÃ«le werkvelden: Vaardigheden: producten; vorm- kleurenleer,"
logistics engineering,Fontys,B,Venlo,"Nederlands, Engels",4 jaar,"geÃ¯nteresseerd samen? DÃ© topregio. semestersysteem, hoog. Havo; Instroombaar wiA wiB; Gezondheid; Vwo; Instroombaar wiA wiB; Gezondheid; Mbo; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse Warehouse Materials Handling Distributie. operatieve ontwerpkant magazijnindelingen, ICT-systemen voorraadbeheer goederenstroom simulation DÃ© Venlo georiÃ«nteerd minorstudie logisticus taal, Ondernemerschap. beroepshouding Nederland Bedrijfsbezoeken, groeiend relaties baan; sterktes; netwerk; distribution, warehousing Plymouth"
mechatronica,Fontys,B,"Eindhoven, Venlo",Nederlands,4 jaar,"aanpakken? geschreven. werkgelegenheid zorgsector, agrosector, leefbaardere industriÃ«le revolutie (Industry 4.0), besturingstechnieken robotgestuurde aangewezen, onderzoekvaardigheden, vakdeskundigheid Instroombaar WIS WIS B Instroombaar Instroombaar Instroombaar WIS WIS B Instroombaar Instroombaar B Bijscholing had? Fontys Eindhoven Basiscursus hbo; Mechatronica? ssc-venlo@fontys.nl; EÃ©n Fontys Fontys Eindhoven Fontys-opleiding, Nederlandse Nederlandse Eindhoven Brainport Eindhoven TU/e terrein. Nexus, Venlo persoonlijk, Ã©Ã©n Eindhoven fundamentals, c-programmeren; engineeringvaardigheden, Venlo 14 (35%); (40%); (25%); 'Measurement Control', 'Mechanics', 'Visualize' 'Materials Production' 'Electric Circuits', 'Software Realisation', 'Advanced Technology' 'Mechanics'; Fontys, Ã©n Fontys. Ã©Ã©n interessegebieden. Eindhoven Eindhoven automation systems; Advanced Control; Engelstalige studieprogrammaâ€™s Fontys Engels); Brainport Venlo Venlo geserveerd, keuzemodules: English; Advanced Control; Advanced Dynamic Systems; Science; Robotics Numeric Control; Advanced Drives Electronics; samenstellingen. Ã©n doener. wasstraat, productierobot, vervangende robotarm. goedopgeleide Fontys Fontys 2022 fontys.nl/mdte. TU/e"
mens en techniek,Fontys,B,Eindhoven,Nederlands,4 jaar,"beweging? Ã©n (Schoen)Technologie. bewegingsbeperking, beperking beenprothese ernstig ongeluk maatwerkschoenen vergroeiing aankan. ortheses (braces), bandages rolstoelen cliÃ«nt. gespreksvaardigheden, biomechanica. Fontys Techniek-opleiding aanbiedt (Schoen)Technologie. EÃ©n Fontys Fontys-opleiding, 4-diploma? 21+. Nederlandse Nederlandse Contactgegevens (Schoen)Technologie hbo-bachelordiploma Bewegingstechnologie, Podotherapie, Ergotherapie, Fysiotherapie Verpleegkunde. Ã©n beroepsuitdaging: schoentechnoloog. cliÃ«nt; cliÃ«nt?. cliÃ«nt omschrijven zorgvraag. gewrichten. cliÃ«nt (3D gipsen, casten); hulpmiddel? wetenschap; cliÃ«nt zorgvraag hulpmiddel aanmeten, aanvragen, cliÃ«nt. EÃ©n beroepsvraagstuk. oplossen?; (schoen)technologie. (schoen) (schoen)technologische hulpmiddelen, development-afdeling, mobiliteitshulpmiddelenbranche. Nederland Europa, Afrika, AziÃ« AustraliÃ« tintje; profileringsminor Fontys Paramedisch. Ã©Ã©n dÃ© zorgprofessional Ã©n profileringsminoren Exploring Health Behaviour; MADE Allied Healthcare (Measurement, Analysis, Exploration Allied Healthcare); beweging: blikken!; zorgvernieuwing Fontys. praktijkleren â€˜uitdagingenâ€™. uitziet Ã©n protheses orthesen designtechnieken. cliÃ«nten mobiliteitshulpmiddelen; beroepsuitdagingen vakexperts cliÃ«nten; (schoen)technoloog. Industrial (TU/e TUDelft University Twente); (TU/e); Biomedical (TUDelft); Bewegingswetenschappen (Rijksuniversiteit Groningen Amsterdam); Gezondheidswetenschappen zorgprofessionals (Universiteit Utrecht); Prosthetics and/or Orthotics (University Strathclyde Glasgow)."
technische bedrijfskunde,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"Philips, ASML DAF Trucks. verduurzaamt, versnelt. salaris! CV praktijkervaring! studiepad. wij. productieteam. verbeteradvies. accuâ€™s. afstudeerresultaat. wordt; optimaliseren; versnellen? â€˜Digital Engineeringâ€™ â€˜Supply managementâ€™."
digital technology engineering,Fontys,M,Eindhoven,Engels,2 jaar,"transformatie? carriÃ¨re ambieert? liggende aanpak? Ã©Ã©n ecosysteem Nederland? (MSc) Fontys Hogescholen. Technologies AI, overschrijdt productintegratie, bedrijfsontwikkeling overziet! Automotive, Luchtvaart, Lucht- Ruimtevaarttechniek, Mechatronica, IndustriÃ«le HBO-ICT, praten Engelse taalkwalificatie: IELTS Academic 6.5 5.5 element); TOEFL iBT minimumscores schrijven). Nederlandse, Duitse EU-studenten diplomalijst Gedragscode vrijgesteld IELTS TOEFL iBT testrapport. aanmeldingsformulier Fontys inschrijvingsbrief/voorwaardelijke inschrijvingsbrief/afwijzingsbrief. hieronder; volgt; Technologies, Practice-Based Design-Based Working. challenges; toetsing: 'tussenweken'; tussenweken onderwijsaanbod uitdagingen; retrieval, processing visualization; Understanding Practice-based Practice-based Design-based Create choices. AI: neural networks; Designing proposition; Practice-based Collecting analyzing Design-based thinking. analysis: mastering state-of-the-art; Optimizing improving organizational context; Practice-based Communicating results; Design-based Human-centered Ã©Ã©n plaatsvindt, sensors software; solutions: successful; Practice-based Visualizing process; Design-based Human-centered systeemengineering; transformatie. stimulerende reflectie; stadia technologieoplossing"
applied it,Fontys,M,Eindhoven,Engels,1 jaar,"Fontys gemotiveerde IT. (BSc) Fontys diepere secundair Nederlandse normen. Controleer Engelse Fontys IT IT-vaardigheden, first assignments, incorporating various Together, seek optimal explore their applicability, documenting findings paper. Alongside projects, lectures gain valuable inspiration insights, work. individual assignment, allowing delve deeply specific interest. During period, regularly visit Fontys InnovationLab educational activities, enhance provide additional insights inspiration. impactvolle real-world carriÃ¨re aspiraties; Fontys."
system design,Fontys,M,Eindhoven,Engels,2 jaar,"GeÃ¯nteresseerd systeemontwerp? ambieer carriÃ¨re (MSc) Fontys Hogescholen. overstijgt, efficiÃ«nt ontwerpprincipes, technologieÃ«n, Mechatronica, Engelse taalkwalificatie Gedragscode Engelstalige Engelse IELTS Test; TOEFL iBT scores 17, 18, 20, 18). immersed staff, constantly evolving landscape. interactions societal changes quest shape future; achieve this, youâ€™ll certain attitude. individual, already many characteristics; cultural others, utilizing talents optimizing get high-tech companies. During guided pays attention identity integrate knowledge, attitude Systeemontwerp: (grote) hightechsystemen runnen, Ontwerpprincipes; voorspelbaarheid reproduceerbaarheid processnelheden. Thermomechanica; verstoringen. hightechsystemen. Data- beeldverwerking; Simulatie; modelleringstechnieken simulatieresultaten. Meetsystemen, meetsysteem bewegingssystemen precisie. sensorgegevens meetgegevens Innovatietechniek, onderzoeksmethoden; innovatieperceptie, patentontwikkeling conceptuele verstoringen t-shaped systeemontwerper leiderschapsvaardigheden productinnovatie, strategy roadmapping, projectcommunicatie. T-shaped professionaliseringsvaardigheden risicomanagement innovatieontwikkeling. essentie T-shaped nichespecialist generalist mensenkennis. configureert toezicht interfaces. systeemarchitectuur systeemengineering, besturing, modellering,"
ad-ict,Fontys,AD,"Eindhoven, Tilburg",Nederlands,2 jaar,"ICT-opleiding. ICT-functie. Eindhoven Tilburg. oriÃ«nteer ICT-vakgebied. oriÃ«nteer route: Business, Infrastructure, Ã©Ã©n ICTâ€™er. ICT-vakgebied; AI, low-code. vormgeven, animaties brainstormen, HBO-ICT. HBO-ICT studeren?Je Fontys masterdiploma: IT TU/e Systems), Tilburg University Information Management) JADS Den Bosch (Data Entrepreneurship)."
technische bedrijfskunde,Fontys,AD,Eindhoven,Nederlands,2 jaar,"praktijkdopdrachten. â€˜Beschrijven bedrijfâ€™, â€˜Proces praktijkâ€™. â€˜Verkennen bedrijfsomgevingâ€™, beÃ¯nvloedt.Je systeemkunde personeelsmanagement. Praktijkopdrachten: leeruitkomst bod! werk; aanvullend â€˜de Bachelor'. inleveren"
engineering,Fontys,AD,Eindhoven,Nederlands,2 jaar,"inzetbaar: AD Brainport Instroombaar Instroombaar Instroombaar EÃ©n Fontys Fontys-opleiding, Nederlandse Nederlandse challenges. inclusion: Nederlanders handicap. Sammie (8), onderarm mist honkballen. prothese Sammie. Samuel. vissen. werphengel kon uitgooien binnenhalen; group: challenge, komen; duo: ging, tweeÃ«n. Internship company: sleutel; 5.0: fysiotherapeuten: patiÃ«nten efficiÃ«nter herstel; challenge: (zelf gekozen) meeloopstage, Ã©n behoeftes essentiÃ«le teamleden; engineeringssystemen; technologieÃ«n; service."
elektrotechniek,Fontys,AD,Eindhoven,Nederlands,2 jaar,"doorgroeien? carriÃ¨re. MÃ©t doorwerken Ad Ad Eindhoven, Brainport. Fontys Instroombaar Instroombaar Instroombaar EÃ©n Fontys Fontys-opleiding, Nederlandse Nederlandse opleidingsspecifieke analog methods, modelvorming (engineering)vaardigheden efficiÃ«nt engineeringproject; Smaakt Ad Ad vakgerichte onderdelen, communicatielessen"
werktuigbouwkunde,Fontys,AD,Eindhoven,Nederlands,2 jaar,"gemaakt? carriÃ¨re. MÃ©t Ad Ad Eindhoven, Brainport Fontys Instroombaar Instroombaar Instroombaar EÃ©n Fontys Fontys-opleiding, Nederlandse Nederlandse waartoe functiegerichte uitstroomprofielen. Construction Construction doorrekenen Sustainability sustainability duurzaamheidsvraagstukken kwaliteits- onderhoudsvraagstukken Smaakt Ad"
applied data science & artificial intelligence,De Haagse Hogeschool,B,"Den Haag, Zoetermeer",Nederlands,4 jaar,"ChatGPT Spotify aanbevelen Instagram inzetten? AI. winkeldiefstal sporen. datascientist respecteert behandelt? dÃ© Ã©cht AI B. verstandig 3F) hoorcolleges. filmpjes, relatief DataLab. DataLabs showtime: Ã©n scientist. aankunt pallet Ã©Ã©n intelligence. merkt eindeloos voorspel verlopen, speler topclub selectie. Datagebruik onbedoelde schending wettelijk gezien Python Excel PowerBI. visualisatie. DataLab gelijk, stof. Python. onderwijstijd DataLab. ruime buitenland!). DataLab glastuinbouw minorprogramma hierna). aanbod, Haagse â€˜meesterproefâ€™: dataproject AI overstap, voorbereidingsminor schakeljaar."
bouwkunde,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"Klimaateffecten. Woningkrapte. Nederland bouwoplossingen. aardgas moeten? huizen iedereen? droogte? popt wel, toegewijde uitgaan, misschien. puzzeltje, verbouwde havengebied Hamburg eeuwenoude Pantheon Rome bewonderen. professioneler bouwplaatsen, kantoorgebouwen bouwmaterialen. vaardigheidstrainingen. YouTube practicum, EP-berekeningen, vastgoedrekenen, computertekenen opnieuw. Ontwikkeling/Climate Environment: vakantiehuisje parkeerruimte? indeling logisch? gunstig opzichte zon? instructiefilms YouTube, werkboeken 3D-tekenen Nederlands. leerstof ingewikkelder staal renovatie, constructiesystemen utiliteitsbouw. aandacht. wijkrenovaties? discotheek? Binnenhof Den Haag? stageloopt gesteld. vakkennis, werkstijl vastgoedbedrijven? minorruimte. Haagse creÃ«er woningvoorraad. 3D (BIM) samenwerking. farming kantoorgebouwen. (monumentale) panden intensief. (BBE) Next Haagse. MSc-titel plek? Academie Bouwkunst TU Delft."
chemische technologie,De Haagse Hogeschool,B,Den Haag,Engels,4 jaar,"loep. efficiÃ«nter gebruiksproducten productieprocessen, vernieuwen. (Engelstalige) Engelstalige Food 4-jarig Ã©n eenâ€¯3-jarig Engels PFT leerervaringen waterzuiveringsinstallatie, kaasfabriek. vandaan Ã©n substantiÃ«le Uitwisseling: onderwijsinstellingen BraziliÃ«, Spanje, Portugal, Ghana, IndonesiÃ« China. Portugal uitwisselingsstage enzymen broodproductie. Spanje nanodeeltjes Ghana biogas. kaas brouwen, chemielessen schoner? communicatieskills. efficiÃ«nt rapporten respectvol (buitenland)stages. studieloopbaanbegeleiding terechtkunt. onderwerp: productieprocessen? upgraden. hoog! namen, Sensus Nederlandse Akzo Nobel. Ã©n voedingsproducten inuline suikervervanger) groenten plastics? tintje, ondernemerschap? ontwikkelingssamenwerking vergroten. verdieping? PFT Food veiligheidsanalyse startup babyvoeding, farmaceuten TNO dÃ© dompelen (bedrijfs)cultuur. voorkeursgebied werkgroepen, levensmiddelenindustrie? cholesterolverlagers margarine. katalyse genereren. zover: Food afstudeerscriptie, verdediging. Food Nederland Ã©n Haagse, Next prestigieuze Chemical TU Delft, TU Eindhoven, UT Twente Rijksuniversiteit Groningen. Food Wageningen. premasterjaar"
civiele techniek,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"snelwegen, spoorwegen sluis vervangen, leefbaarder, waterbeheer steek mouwen? Haagse Hogeschool! dijk? spoorweg? ondergronden bouwmaterialen? landmeten, (Built Environment). elkaar: groepjes. Rijkswaterstaat. Maasvlakte A16. proefopstellingen. nÃ³g brug? verkeerskruispunt? Ã³Ã³k Ontwikkeling/Climate echt. competenties, tekenskills Civil3D, Revit. funderingen, autosnelwegen, beton- staalconstructies. â€˜verdiepte wegliggingâ€™, politiek discussieert. aspect, verkeershinder. onderwijseenheden project/vraagstuk verwondert. Ã³f geotechniek) beroepsrol modelleur). Cost calculator. Parametrisch algoritmes. Haagse overheidsinstantie Next Haagse. MSc-titel Haagse TU Delft."
communication and multimedia design,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"Pizza bestel beluister mobiel. vergemakkelijken? Communication (CMD) (HTML/CSS). gebruikers! C&M; E&M; N&G; N&T; C&M; E&M; N&G; N&T; CMD Zeg superinteressant toegaat TamTam Fabrique, webbureaus Nederland? storyboards creÃ«ren, Photoshop. onderzoeksmethoden. aanvullen theater eten. wÃ³rd bÃ©nt lef gebruikservaring â€˜userâ€™. ideeÃ«n opborrelen kennisdomein beleven interactie? eerstejaarsstudent gastlessen. fidelity-prototype kennisverdieping daarvoor. juniorontwerper minors, boeiend? creativiteit? gebruikersvriendelijkheid psychologie? Randstad. IT-bedrijf, verzekeraar gebruikersproblemen. headsets. patiÃ«ntendossier huisartspraktijk. land? Sowieso CMD aanspreken toolbox vol. Filosofie inclusiviteit aangaat. innoveren, i rade afstudeergroep begeleidend linking pin consument/user. Communication Amsterdam Centered Multimedia). Erasmus Rotterdam New Culture Utrecht Human-Machine Communication Rijksuniversiteit Groningen."
elektrotechniek,De Haagse Hogeschool,B,Delft,Nederlands,4 jaar,"schonere, aangenamere natuurkundeknobbel? Delft! bedenk, bundelt overal! goedkoper? Haagse omzetten, ICT-gestuurd. praktijkgestuurde werkcolleges. gastles windenergie, datanetwerken. praktijklokaal vakgericht bevatten beschrijvingen. dyslectisch cases, schakelingen. alles? elektriciteit, magnetisme, aandrijving, autootjes racen. Tussendoor onderliggende binnenkant. geheimzinnige black uitdenken, Engelstalige begrippen microgrids opdrachtgever! windturbinepark energievraagstuk. tuinder plukrobot verfijnen ziekenhuis? spin-offs TU, revolutionaire Ã©cht Nederland, China, Zuid-Afrika Sint-Maarten -projecten keuzeprojecten, master? schakelvakken TU Delft toekomstpad. startup? Entrepreneurship energiebedrijf, elektronicaontwikkeling hightechindustrie. creÃ«ert Ã©n managet invoering. baanmogelijkheden Next Haagse. MSc-titel TU Delft. TU-master"
hbo-ict,De Haagse Hogeschool,B,"Den Haag, Delft, Zoetermeer",Nederlands,4 jaar,"gamen onderwerpen? HBO-ICT Nee hoor, whizzkid supertechneut bedrijfsadviseur. Haagse changing differentiaties opleiding:â€¯Business Managementâ€¯(locatie: Den Haag); Information Managementâ€¯(locatie: Zoetermeer); Innovative Developmentâ€¯(locatie: Zoetermeer); Network Engineeringâ€¯(locatie: Delft); Engineeringâ€¯(locatie: Den Haag). gelijk: differentiatiekeuze afstudeerprogrammaâ€™s HBO-ICT-profiel creÃ«ren HBO-ICT hoorcollege, werkcollege, Haagse voorstander blended administrator, Softwaretester, Software-ontwerper, Programmeur. business, Stoom Utrecht, Amsterdam."
industrieel product ontwerpen,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"(IPO) Ã©n schuurmachine, drone, medicijnverpakking; vindingrijkheid makkelijker, zo. buurt, modelbouw 3D-CAD IPO Den Haag E&M (Natuurkunde), N&G Natuur, Ontwerpen), N&T; E&M, N&G, N&T; praktische, Studio, prachtige ideeÃ«n tekenruimte, visualisatiestudio (VisLab) klaslokaal 3D-model 3D-printers 3D-lab lasersnijmachine Ã©Ã©n spuitgieter verpakt supermarkt. (IPO) herhaaldelijk voeren: (analyse) ideeÃ«n, modelletjes ideeÃ«n gebruiksgemak, metaal. designlamp rollator feilloos genomen, studievaardigheden, beroepsbeeld (IPO) keuzethemaâ€™s interesseren, ontwerpweken ontwerpgroep octrooirecht aandachtspunten streeft verwerken. driedimensionaal handigheid gereedschap Philips Gazelle. (IPO) aanspreekt Advanced Optimization, Fotografie verpakkingsontwerp. sneakers, meubels, fietsen speelgoed. verpakkingsontwerp, uitpakervaringen koffiecups materiaalkeuzes Ã©Ã©n brainstormsessies, computeranimaties, nauwelijks onderdoet collega's. stagiairs gewaardeerde verwacht. bedrijfsproject. verpakking HEMA-worst, multifunctionele rugzak industriÃ«le eindstreep. ontwerptraject, familieleden. overtuiging. productontwerpen Haagse Next TU Delft Eenmaal projecten?"
