study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
automotive,Fontys,B,Eindhoven,Nederlands,4 jaar,"pkâ€™s halen, brandstofverbruik? voertuigen? motor- autoraces? -zeker mobiliteit- schakelen. veeleisende durft zoeken. ontwikkel- Instroombaar WIS WIS B Instroombaar Instroombaar Instroombaar WIS WIS B Instroombaar Instroombaar EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse Automotive-student techniekdomein automotive-kennis engineeringsvaardigheden engineeringdomein automotive: meet-en automotive-vakken voertuigelektrotechniek, materialenkennis (light weight constructions belangrijker), aandrijflijnen motormanagementsystemen. Ã©n DAF, Inalfa VDL Bus Fontys. minor(s) specialisatiesemester. Engelstalige Engels, Nederlands Engels). Brainport afstudeerpresentatie. daarbij, dÃ© vakdisciplines verbinden; vervoersconcepten, integreren; (Bedrijfs)opdrachten Vaardigheden: planmatig denken; meet-en voertuigelektrotechniek, materialenkennis motormanagementsystemen. TU/e. Ã©n kosten! hbo-master; gelijkwaardig; Fontys aan; Fontys www.fontys.nl/pro."
elektrotechniek,Fontys,B,Eindhoven,"Nederlands, Engels",4 jaar,"dingen? ontwerpteam vlakken; sport, muziek, verkeersveiligheid. carriÃ¨re. Havo; Gezondheid; Instroombaar Vwo; Instroombaar Gezondheid; Instroombaar Mbo; hbo-opleiding.; EÃ©n pakket?; Fontys toelatingstoets.; vooropleiding?; Fontys-opleiding, Fontys-opleiding Fontys-opleiding 21+.; Nederlandse Nederlandse Geluid. Draadloze printplaten. patiÃ«nt monitor analoog integratietechnieken. (bedrijfs)opdrachten, â€˜EXPO-projectenâ€™. carriÃ¨re ongetwijfeld activiteiten, grootte Fontys. Elektrotechniek! teamgenoten verkrijgbaar Lees Creative. Engelstalige Engels, Nederlands Engels). Brainport formuleert afstudeerder bevindingen. dÃ© ziekenhuiszorg, vliegen technologieÃ«n. ingenieur.; praktijk.; Bedrijfsopdrachten projecten.; vaardigheden: timemanagement denken.;"
werktuigbouwkunde,Fontys,B,"Eindhoven, Venlo","Nederlands, Engels",4 jaar,"(3D-) nauwkeurig? vernieuwt Ã©n inzetten. Instroombaar WIS WIS B Instroombaar Instroombaar Instroombaar WIS WIS B Instroombaar Instroombaar B Mechatronica? EÃ©n Fontys Fontys Eindhoven Basiscursus Fontys-opleiding, Nederlandse Nederlandse taal. Eindhoven Brainport engineering-opleidingen Eindhoven gevestigd Nexus, TU/e Venlo Engineeringopleidingen Venlo. propedeuseperiode oriÃ«nteer practicumruimten klaslokalen. productietechniek- 3D-printing. Fontys, robotics aandrijfmogelijkheden Automotive. drive Ã©n individueel. Fontys. engineeringminors Eindhoven specialisatie; Precisie geavanceerdere constructieprincipes; fijnmechanische niet-bewegende vrijheidsgraden, stijfheid wrijving; procestechniek procestechnologische onderwerpen; overdracht warmte, warmtewisselaars industriÃ«le klimaatsystemen energiebesparingen industriÃ«le midden- patenten businessplan innovatie; Engelstalige Engels, Nederlands Engels; Brainport Venlo Venlo Production, Process Quality; Robotics Numeric Control; Stiff Lightweight Construction; Precision Engineering; Renewable Energy; Advanced Visualization; interface; circularity; Topology added manufacturing; werkelijk slag; installatietechniek milieu-industrie, achtbanen, bagagebanden gezondheidszorg; mogelijkheden; spil techneuten; (Bedrijfs)opdrachten Vaardigheden: planmatig denken; productietechniek- professionaliseringsvakken."
toegepaste wiskunde,Fontys,B,Eindhoven,"Nederlands, Engels",4 jaar,"(AI) nauwkeurig? puzzelen? passie? (AI) professional, teamspeler. AI. Instroombaar WIS B; Instroombaar WIS B; Instroombaar WIS WIS B; B engineeringeindhoven@fontys.nl bel 08850-77333; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse Mathematics, Professionalisering. aandacht, afstudeerrichting. sector; structureren; kansrekening Ã³Ã³k richting; schonen ontdekken, trekken; Mathematic Mathematics model; â€˜systemen signalenâ€™ â€˜modelvorming differentiaalvergelijkingenâ€™; Professionalisering 'Professionalisering; Professionalisering beroepsethiek Engels, solliciteren; leerlijn, Fontys Ã©Ã©n Mathematics, afstudeerpresentatie. afstudeer- daarbij, dÃ© degene bedenkt; krijgen; verwachten? (Bedrijfs)opdrachten Vaardigheden: begrijpelijk overbrengen, skills: MATLAB, Python, R, AIMMS, Excel, etc.; calculus, kansrekening afstudeerrichtingen. doorstuderen: Intelligence, Industrial Mathematics Econometrics. TU/e"
hbo-ict,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"HBO-ICT ICT. ChatGPT, (AI) gegevensbescherming. vÃ³Ã³r Ã­n negen studieomgeving; oriÃ«nteer ICT-vakgebied; route; Business; Infrastructure; Engineering; Technology; route; Intelligence; Security; Education; Future Innovators; Technology; IoT; Mobile; Academic Preparation; Learning; tweetalig; partnerbedrijven; deelt vervolgopleiding. afstudeerportfolio zwaait kersverse ICTâ€™er Schuilt Start-up. Fontys ICT. Ã©chte werkveld; partnerbedrijven Brainport Midpoint Brabant; (hard coding, low code no code); (externe) stakeholders; ChatGPT, synthetic dataprotectie, AI IoT; geheimen. Fontys masterdiploma:de IT (voltijd deeltijd). TU/e Systems), Tilburg University Information Management) JADS Den Bosch (master Entrepreneurship)."
industrieel product ontwerpen,Fontys,B,Venlo,Nederlands,4 jaar,"zetten? kleur? Venlo Venlo geproduceerd. Instroombaar wiA wiB; Instroombaar wiA wiB; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse beschikken; ingerichte CNC 3D-printer. studievertraging) Ã©Ã©n Materials Production, Mechanics, Measurement Control. Form Colour. DÃ© Fontys Venlo georiÃ«nteerd Fontys 10; specialiseren, verdiepen; Ã©Ã©n themakeuze Ã©Ã©n Production, Process Quality; Robotics Numeric Control; Stiff Lightweight Construction; Precision Engineering; Renewable Energy; Advanced Visualization; interface; circularity; Topology added manufacturing; afstuderen; afstudeerstage/onderzoek produceren; tekortkomingen commerciÃ«le werkvelden: Vaardigheden: producten; vorm- kleurenleer,"
logistics engineering,Fontys,B,Venlo,"Nederlands, Engels",4 jaar,"geÃ¯nteresseerd samen? DÃ© topregio. semestersysteem, hoog. Havo; Instroombaar wiA wiB; Gezondheid; Vwo; Instroombaar wiA wiB; Gezondheid; Mbo; EÃ©n pakket?; Fontys vooropleiding?; Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse beschikken; klassikaal Warehouse Materials Handling Distributie. Halverwege operatieve ontwerpkant magazijnindelingen, ICT-systemen voorraadbeheer goederenstroom integral logistics. simulation DÃ© Venlo georiÃ«nteerd minorstudie logisticus vreemde taal, Ondernemerschap. beroepscompetenties vakinhoudelijk beroepshouding Nederland centraal; doet; Bedrijfsbezoeken, groeiend werkveld; relaties baan; sterktes; netwerk; distribution, warehousing integral logistics. Plymouth masterprogramma."
mechatronica,Fontys,B,"Eindhoven, Venlo",Nederlands,4 jaar,"aanpakken? lijf geschreven. schakelen. werkgelegenheid zorgsector, agrosector, leefbaardere industriÃ«le revolutie (Industry 4.0), besturingstechnieken robotgestuurde aangewezen, onderzoekvaardigheden, vakdeskundigheid Instroombaar WIS WIS B Instroombaar Instroombaar Instroombaar WIS WIS B Instroombaar Instroombaar B Bijscholing had? Fontys Eindhoven Basiscursus hbo; Mechatronica? engineeringeindhoven@fontys.nl ssc-venlo@fontys.nl; EÃ©n Fontys Fontys Eindhoven Fontys-opleiding, Nederlandse Nederlandse taal. Eindhoven Brainport Eindhoven TU/e terrein. Nexus, Venlo persoonlijk, betrokken. studievertraging) Ã©Ã©n Eindhoven theorie; statica, fundamentals, c-programmeren; engineeringvaardigheden, Venlo 14 (35%); (40%); (25%); 'Measurement Control', 'Mechanics', 'Visualize' 'Materials Production' semester; puur 'Electric Circuits', 'Software Realisation', 'Advanced Sensor Technology' 'Mechanics'; Fontys, drive Ã©n Fontys. Ã©Ã©n interessegebieden. Eindhoven Eindhoven automation systems; Advanced Control; 7e richting; Engelstalige studieprogrammaâ€™s Fontys Engels); Brainport Venlo Venlo 7e geserveerd, keuzemodules: English; Advanced Control; Advanced Dynamic Systems; things; Science; Interface; Robotics Numeric Control; Advanced Drives Electronics; samenstellingen. denker Ã©n doener. wasstraat, productierobot, vervangende robotarm. goedopgeleide Fontys Fontys 2022 fontys.nl/mdte. TU/e"
mens en techniek,Fontys,B,Eindhoven,Nederlands,4 jaar,"beweging? Ã©n bezig? (Schoen)Technologie. bewegingsbeperking, beperking beenprothese ernstig ongeluk maatwerkschoenen vanwege vergroeiing gewone aankan. ortheses (braces), bandages rolstoelen aanmeet, cliÃ«nt. lichaam, gespreksvaardigheden, biomechanica. Fontys Techniek-opleiding aanbiedt (Schoen)Technologie. natuurprofielen natuurprofielen EÃ©n Fontys Fontys-opleiding, 4-diploma? 21+. Nederlandse Nederlandse Contactgegevens onderaan pagina. opleidingstraject (Schoen)Technologie hbo-bachelordiploma Bewegingstechnologie, Podotherapie, Ergotherapie, Fysiotherapie Verpleegkunde. Ã©n schoentechnologie. beroepsuitdaging: schoentechnoloog. cliÃ«nt; cliÃ«nt?. cliÃ«nt arts omschrijven zorgvraag. gewrichten. cliÃ«nt aanmeet, (3D scannen, gipsen, casten); hulpmiddel? wetenschap; cliÃ«nt zorgvraag hulpmiddel aanmeten, aanvragen, cliÃ«nt. schoentechnologie aandoeningen EÃ©n beroepsvraagstuk. oplossen?; (schoen)technologie. (schoen) (schoen)technologische hulpmiddelen, development-afdeling, mobiliteitshulpmiddelenbranche. Nederland Europa, Afrika, AziÃ« AustraliÃ« tintje; profileringsminor Fontys Paramedisch. Ã©Ã©n dÃ© zorgprofessional Ã©n profileringsminoren Exploring Health Behaviour; MADE Allied Healthcare (Measurement, Analysis, Exploration Allied Healthcare); beweging: blikken!; zorgvernieuwing Fontys. praktijkleren â€˜uitdagingenâ€™. uitziet Ã©n protheses orthesen schoentechnologie. designtechnieken. gesprekstechnieken, cliÃ«nten schoentechnologie mobiliteitshulpmiddelen; mensen; beroepsuitdagingen vakexperts cliÃ«nten; (schoen)technoloog. Industrial (TU/e TUDelft University Twente); (TU/e); Biomedical (TUDelft); Bewegingswetenschappen (Rijksuniversiteit Groningen Amsterdam); Gezondheidswetenschappen zorgprofessionals (Universiteit Utrecht); Prosthetics and/or Orthotics (University Strathclyde Glasgow)."
technische bedrijfskunde,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"Philips, ASML DAF Trucks. verduurzaamt, versnelt. verdien salaris! verbeteradvies periodes; onderhandelen, periodes; onderhandelen, CV praktijkervaring! studiepad. profilering wij. keuzes. productieteam. onafhankelijk verbeteradvies. bezighouden accuâ€™s. afstudeerresultaat. wordt; optimaliseren; benieuwd versnellen? â€˜Digital Engineeringâ€™ â€˜Supply managementâ€™."
digital technology engineering,Fontys,M,Eindhoven,Engels,2 jaar,"transformatie? carriÃ¨re ambieert? liggende aanpak? Ã©Ã©n ecosysteem Nederland? (MSc) Fontys Hogescholen. Technologies AI, overschrijdt productintegratie, bedrijfsontwikkeling overziet! Automotive, Luchtvaart, Lucht- Ruimtevaarttechniek, Mechatronica, IndustriÃ«le HBO-ICT, praten Engelse taalkwalificatie: IELTS Academic 6.5 minimum 5.5 element); TOEFL iBT 90 minimumscores luisteren, schrijven). Nederlandse, Duitse EU-studenten diplomalijst Gedragscode vrijgesteld IELTS TOEFL iBT testrapport. ontvangst aanmeldingsformulier Fontys e-mail inschrijvingsbrief/voorwaardelijke inschrijvingsbrief/afwijzingsbrief. hieronder; volgt; Technologies, Practice-Based Design-Based Working. challenges; integratie, toetsing: 'tussenweken'; tussenweken kaders onderwijsaanbod uitdagingen; retrieval, basic processing visualization; Understanding perspectives engineering; Practice-based Practice-based basic Design-based Create make choices. AI: neural networks; Designing value proposition; Practice-based Collecting analyzing Design-based thinking. analysis: mastering state-of-the-art; Optimizing improving organizational context; Practice-based Communicating results; Design-based Human-centered approaches. Ã©Ã©n plaatsvindt, integratie, devices sensors software; Developing solutions: make successful; Practice-based Visualizing process; Design-based Human-centered approaches. systeemengineering; transformatie. stimulerende samenwerking, reflectie; stadia technologieoplossing organisaties;"
applied it,Fontys,M,Eindhoven,Engels,1 jaar,"Fontys gemotiveerde IT. (BSc) Fontys diepere secundair Nederlandse normen. Controleer beheersing Engelse vereist. Fontys IT IT-vaardigheden, probleemoplossend digitaliserende first collaborate assignments, incorporating perspectives various Together, seek optimal explore their applicability, documenting process findings paper. Alongside projects, attend guest lectures gain valuable inspiration insights, work. individual assignment, allowing delve deeply specific interest. During period, regularly visit Fontys InnovationLab attend guest lectures, educational activities, enhance provide additional insights inspiration. impactvolle digitaliserende real-world opdrachten; carriÃ¨re aspiraties; Fontys."
system design,Fontys,M,Eindhoven,Engels,2 jaar,"GeÃ¯nteresseerd systeemontwerp? zien? ambieer carriÃ¨re rol? (MSc) Fontys Hogescholen. overstijgt, efficiÃ«nt ontwerpprincipes, technologieÃ«n, sensortechnologie Mechatronica, gelijkwaardig; Engelse taalkwalificatie Gedragscode Engelstalige Engelse 6.0 IELTS Test; TOEFL iBT 90 scores 17, 18, 20, 18). immersed our staff, constantly evolving landscape. address interactions between processes. societal global changes quest shape future; achieve this, youâ€™ll certain attitude. individual, already many characteristics; cultural background, collaborate others, utilizing talents optimizing get developing high-tech companies. During guided process pays attention identity reflect integrate knowledge, attitude environment. master: Systeemontwerp: Engineering; (grote) hightechsystemen runnen, Ontwerpprincipes; voorspelbaarheid reproduceerbaarheid bereiken processnelheden. Thermomechanica; verstoringen. nauwkeurigheid versus snelheid hightechsystemen. Data- beeldverwerking; Simulatie; modelleringstechnieken precisie simulatieresultaten. Meetsystemen, actuatoren; meetsysteem bewegingssystemen precisie. sensorgegevens nauwkeurigheid meetgegevens Innovatietechniek, onderzoeksmethoden; innovatieperceptie, patentontwikkeling conceptuele Regeltechniek; stabiliteit verstoringen masterscriptie. t-shaped systeemontwerper leiderschapsvaardigheden leiderschapsvaardigheden, productinnovatie, businessplan strategy roadmapping, projectcommunicatie. T-shaped professional, professionaliseringsvaardigheden leiderschap, risicomanagement innovatieontwikkeling. essentie T-shaped nichespecialist generalist mensenkennis. configureert toezicht interfaces. systeemarchitectuur systeemengineering, besturing, dynamica, modellering,"
ad-ict,Fontys,AD,"Eindhoven, Tilburg",Nederlands,2 jaar,"kortere, ICT-opleiding. ICT-functie. Eindhoven Tilburg. oriÃ«nteer ICT-vakgebied. voorkeuren erna studieomgeving; oriÃ«nteer route: Business, Infrastructure, Ã©Ã©n computer- methoden, twaalf afstudeerzitting zwaait kersverse ICTâ€™er. ICT-vakgebied; AI, low-code. vormgeven, animaties brainstormen, HBO-ICT. bachelor-diploma HBO-ICT studeren?Je Fontys masterdiploma: IT (voltijd deeltijd). TU/e Systems), Tilburg University Information Management) JADS Den Bosch (Data Entrepreneurship)."
technische bedrijfskunde,Fontys,AD,Eindhoven,Nederlands,2 jaar,"zorgen. praktijkdopdrachten. â€˜Beschrijven bedrijfâ€™, â€˜Proces praktijkâ€™. â€˜Verkennen bedrijfsomgevingâ€™, beÃ¯nvloedt.Je systeemkunde personeelsmanagement. Praktijkopdrachten: vakinhoudelijke leeruitkomst bod! werk; aanvullend â€˜de Bachelor'. inleveren 6)."
engineering,Fontys,AD,Eindhoven,Nederlands,2 jaar,"innovatie? challenges? inzetbaar: tech start-up jij! AD Brainport sectoren, Instroombaar Instroombaar NA; Instroombaar EÃ©n Fontys Fontys-opleiding, Nederlandse Nederlandse toetsen, challenges. voortgang. inclusion: Nederlanders handicap. werkten Sammie (8), onderarm mist honkballen. ontwikkelden prothese Sammie. werkten Samuel. spierziekte vissen. ontwikkelden werphengel kon uitgooien binnenhalen; group: challenge, komen; duo: ging, tweeÃ«n. Internship company: Master: werkelijkheid komen? sleutel; 5.0: tweetallen fysiotherapeuten: patiÃ«nten efficiÃ«nter herstel; challenge: (zelf gekozen) meeloopstage, Ã©n behoeftes essentiÃ«le teamleden; engineeringssystemen; (digitale) technologieÃ«n; service."
elektrotechniek,Fontys,AD,Eindhoven,Nederlands,2 jaar,"promotie doorgroeien? carriÃ¨re. MÃ©t doorwerken hbo-bacheloropleiding. Ad Ad Eindhoven, Brainport. Fontys Instroombaar Instroombaar na; Instroombaar EÃ©n Fontys Fontys-opleiding, Nederlandse Nederlandse opleidingsspecifieke analog methods, modelvorming (engineering)vaardigheden efficiÃ«nt engineeringproject; Smaakt Ad Ad vakgerichte onderdelen, communicatielessen (engineerings)vaardigheden sterker."
