study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
technische informatica,Avans Hogeschool,B,"Breda, Den Bosch",Nederlands,4 jaar,"drones productierobots. besturing nieuwsgierig, interesseert inzicht. softwareontwikkeling weten. creatief, gestructureerd. Herken kenmerken? groeit systeemontwikkeling. Gespecialiseerd hard- besturing apparatuur. games. 'proftaken' train beroepsvaardigheden. IT-vraagstuk oriënteert aanpakken. dagelijkse gemakkelijker Intelligente PDA's, iPods televisie. simulatie, modelleren nabootsen ingewikkelde omgevingen leeromgeving. virtual reality. intelligente toepassingen, PDA's, iPods televisie. simulatie, 3D-applicaties virtual reality. microcontrollers, sensoren, interfaces beeldbewerking. specialisatie, Internet Things, internet aangestuurd. Virtual Reality, visualisaties simulaties realiteit virtuele samenbrengt. Mobile Development; programmering mobiele ICT. microcontrollers, sensoren, interfaces beeldbewerking. blijf differentiatie. Internet Things Virtual Reality. afstudeerscriptie. vervolgstudie Avans master, Eindhoven. carrière. HBO-TOP pre-master. scheelt"
werktuigbouwkunde,Avans Hogeschool,B,"Breda, Den Bosch",Nederlands,4 jaar,"buig machines. exacte creativiteit. problemen. Bewegende interessant. meedenken gevoel ruimtelijk inzicht. mechanical concreet exact bedoeld herkent. Mechanical gestructureerde kleinschaligheid koppeling leerweg. toekomst, energie-, constructie- productietechniek toepast. introweek, oplost theorielessen lever elektrisch voertuig. berekeningen produceert voertuig zelf. oriënterende Werktuigbouwkunde. theorielessen bereken hijsinrichting, theoriekennis toepast. designproces doorloopt. binnen– mentor hierbij. rapportage stageopdracht. aanbevelingen doorvoert. differentiatie. differentiatie wederom keuzemodule mechanical ligt. Hieronder constructie-, productie- energietechniek. bedenkt, berekent processen. gereedschappen machines. (pre-master). TU Eindhoven masterstudie keuzemoduleperiode masterclass. treedt dienst Zuidoost-Brabant. masterclass topopleiding"
built environment,Avans Hogeschool,AD,Den Bosch,Nederlands,2 jaar,"Ad Built Environment erbij wonen wegen betrokken. samenhangen. posities built environment steentje dragen. circulair signaleren oplossen, traditionele bouwsector partijen Ad Built Environment zeer gevarieerd. Qua inhoud, qua vorm. thema's, specialisatie/keuzemodule kloppen. eveneens wijkontwerp. praktijk! coachende kunt. onderwijs: praktijkopdracht. fasen bouwproces. gevoed bouwkunde, tekenen, Revit sterkteleer. onderwijsperiode mogen aangeven maatschappelijk verantwoord karakter, gaat, diploma! stromen maatwerkprogramma. maat bachelor-diploma degree. Built Environment Utrecht (2 jaar), Avans (2,5 Avans (2,5 jaar)."
engineering,Avans Hogeschool,AD,Den Bosch,Nederlands,2 jaar,"overkoepelend beleid. methodische (her)ontwerp realisatie daarvan. studietijd overzichtelijk, beleidsmatige bachelorstudent leert. verbindende factor. technici gespecialiseerd optimaliseren herontwerpen processen, ontmantelen hergebruiken daarvan. medewerkers versnelling overkoepelende Mechatronica Ad’ers flexibel, inzetbaar ondernemend (technische) toeleveranciers. duurzamer, makkelijker aangenamer mens, Ad plek. Ad-opleiding gezondheidszorg, energiebranche vernieuwende consument. ‘engineering joy forever’. overzichtelijke, behoorlijke mechatronica. keuzemodules. tweedaagse fulltime verbredend oriënterend opzet. onderwijsperiode toepast Hieraan gekoppeld. divers, werktuigbouwkundig, mechatronisch inhoudt. competenties. Themaproject: Sociaal-maatschappelijke productinnovatie. ontwerptechnieken (Materiaalkunde /productietechniek CAD 2D/3D). Electric circuits – netwerktheorie. Themaproject: Mechatronica ontwerptechnieken (besturingstechniek, aandrijvingen tekenen). Statica. Themaproject: Mechatronica realisatie. mechatronische ontwerptechnieken (programmeren CAM Machineonderdelen). Dynamica Engels lezen luisteren. Themaproject: zorginnovatie. Meettechniek. Sterkteleer. Engels spreken uitstroomrichtingen: mechatronica vaktechniek tweedaagse 5. Tweedaagse Mechatronica Dynamica Keuzemodule Engels schrijven. 6. Vervolg tweedaagse Mechatronica realisatie. Constructieleer. Meet- regeltechniek. Keuzemodule Engels spreken 8. stromen maatwerkprogramma. maat degree."
informatica,Avans Hogeschool,AD,Den Bosch,Nederlands,2 jaar,"procesmatige softwaresystemen automatiseren pcâ€™s mobiele apparaten. softwareontwikkelaar oplossen. object georiÃ«nteerde structuur oplossing. ontwikkelproces cloud omgevingen, Internet Things datasecurity instelling pak ontwikkelmethodieken progammeertechnieken waardevolle kracht software-ontwikkelteam. Selectie toelating. havisten werkervaring. ondersteunende Studiekeuzecheck. Avans Academie degrees studiekeuzescheck check intake gesprek. mail inplannen Lees studiekeuzecheck. toets. Aob Compaz. georganiseerd. hoofdlijnen doorlopen ontwikkelproces. beroepsproduct programmeeropdracht) ronden vooraf ontwikkelproces aangeboden. weken, komt, toegelicht, herhaald beoefend tentamenweek 9 beroepsproduct ronden. assessment beroepsproduct presenteert. agile-scrum wekelijks docententeam voortgang borgen. 4x beroepsproduct. vooraf themaâ€™s. Beroepsproduct Databasedriven Java-applicatie beperkte OOP-vorm, uitgevoerd thematiek Buurtactiviteit. Beroepsproduct Databasedriven Java-applicatie OOP-vorm, uitgevoerd thematiek Overheid Beroepsproduct Databasedriven Android-applicatie OOP-vorm, uitgevoerd thematiek Innovatie. Beroepsproduct Encrypted databasedriven mobile/web-applicatie OOP-vorm. Uitgevoerd Informatica, Sociaal gewerkt Agile Scrum thematiek Zorg. toepast beroepsproduct. ondersteunende databases, Human Interfaces, Android, Arduino encryptie. beroepsproduct. Beroepsproduct 6: Databasedriven softwareapplicatie OOP-vorm, uitgevoerd Agile Scrum thematiek landbouw, klimaatbeheersing domotica. softwareproject internet things technologieÃ«n sensor verzameld, opslaat, applicatie beslissingen nemen. geschikte Nederland software-ontwikkelproject Nederland schrijven. deelproducten voorbijkwamen ICT-werkomgeving. werkstage software-ontwikkelproces uitgevoerde verantwoorden, evalueren hierop reflecteren. stromen Avans doorstroommogelijkheden: Voltijd; Softwareontwikkeling Avans Breda/Den Bosch (2 jaar); ICT HZ University Applied Sciences Middelburg (2 jaar); Deeltijd; Softwareontwikkeling Avans Breda/Den Bosch (2 jaar)."
mechatronica,Avans Hogeschool,AD,Breda,Nederlands,2 jaar,"Mechatronica bestuurt beweging centrale mbo-plusser Mechatronica hbo-niveau stap. Ad Mechatronica bestuurt beweging centrale productiemachines. verbindt vakgebieden: informatica. mechatronische besturingstechniek, software-ontwerp, meet- systeemdynamica motion control. Mechatronica werkomgeving verbonden. Ã©n draag werkpraktijk mechatronica. aantonen, versnellen. bestuderen, methodes best. begeleiders Mechatronica start, werkplek: begeleider hbo-niveau; oplossingsgerichte professional; bedrijfsgegevens, vakliteratuur regelgeving inzien, discussiÃ«ren vak; voldoet, zoeken. Ad Mechatronica gevolgd opgedaan, studieonderdelen valideren. Validering meten erkennen hiernaar contactpersoon genoemde bent, assessment. AOB Compaz. Let assessment verbonden. assessment afgerond vragen, academiebureau.deeltijd@avans.nl. Ad Mechatronica Avans mechatronica. zich. hbo-niveau functioneert. tonen werkervaringen verwerkt. deeltijdopleidingen Avans inschrijft. keuzemodules hieronder netwerken; transporteren mondiale energieconsumptie -productie issues eeuw oplossen. produceren? IndustriÃ«le Automatisering; besturingssystemen informatietechnologieÃ«n vervangen computers robots. Materiaal Ontwerp; materiaaleigenschappen krachtberekeningen. omzet 3D- 2D-tekeningen. Modelleren Regeltechniek; Modelvorming regeltechniek. casus dynamica regeltechniek computersimulaties. Opwekking belasting elektriciteitsvoorziening; opwekken elektriciteit bronnen belasten netwerk. Productietechnologie; productietechnieken, machineonderdelen businesspartners; afdelingsmanager businessunit businesspartners, oftewel afdelingen HRM/HRD, ICT assetmanagement. Systeembesturingen besturingssystemen. mechatronicus teamverband, deskundige gebied. Avans Avans+ mooi werkenden getuigschrift Ad Mechatronica instromen Mechatronica. postbachelor- masterniveau. maatwerk"
applied data science & artificial intelligence,Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"gefascineerd AI data? keuze! innovatie, Applied Intelligence. carriÃ¨re Scientist, AI Consultant. data-analyse AI-technologieÃ«n. diagnoses behandelingen zorg, voedselproductie slimmere energienetwerken. mooier Applied Intelligence. Voldoe voorwaarden? methode gestuurd tijdlang vraag, uitdaging. Hierdoor middelen dataspecialist, AI-programmeur projectmanager/consultant. leeromgeving verkrijgen methoden, intelligentie. advisering. project-gestuurd studiejaren gesimuleerd DataLab dataprojecten, blokken. seminars DataLab omschreven basisvaardigheden AI Future Markets. Change Management. Mathematics Statistics. Programming Python. Interface gekozen: Scientist, Translator. DataLab. blokken, DataLab toepassingsgebied, Logistics, Built Environment, Games. uitwisseling stagelopen. afstudeerjaar mogelijkheden: portfolio, beoordeling), concreet resultaat oplevert, bedrijfsplan specialisten ondernemerschap, uitwisseling partnerinstellingen. combineren afstudeerstage."
tourism (joint degree),Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"toerisme samenleving, economie? duizenden toeristen maandelijks Machu Picchu Peru beklimmen. welvaart belastend lokale bevolking. Breda Wageningen University Research. BSc Tourism uniek enige Nederland toerisme. economische, omgevingswetenschappen. klimaatverandering, globalisering welzijn. toerisme. Tourism gezamenlijk Wageningen University Breda University Applied Sciences. website Wageningen University. internationale, kleinschalige community. sociaal proces. hoorcolleges mede-studenten vraagstukkenmet toerisme. uitbreiding luchthaven toerisme natuurgebied Biesbosch. Excursies, veldwerk toegaat. geleidelijk zelfstandigheid naarmate vordert. onderwijsbegeleiding community geleidelijk afneemt. studiegids details onderwijsvormen toetsing. fenomeen toerisme. Hieronder hoorcolleges, webinars praktijkopdrachten. Tourism Principles Practice toerisme systeem. inleidende kader Toerisme onlosmakelijk verbonden. Environment Tourism bestudeer theorieÃ«n biodiversiteit, land- watergebruik, klimaat, toerisme. Sociology Tourism structuren toeristische gedrag beÃ¯nvloeden, ontrafelen cultuur, familie, religie, netwerken. onderzoeksvakken. Fundamentals degelijk onderzoeksplan opstellen. toeristische planning beleid, bestuur bestemmingsmanagement, cross-culturele studies. academische wetenschapsfilosofie ethiek toerisme. verken invalshoeken toerisme. uitgedaagd toeristische toeristische bestemmingen bestemming uitgevoerd. Wageningen scriptie. uiteraard ontwikkelingsvraagstukken, bedrijfskunde milieuwetenschappen. Nederland beleid, milieu, economie, bestaanszekerheid,"
built environment,Breda University of Applied Sciences,B,Breda,Nederlands,4 jaar,"leefbaarheid belangrijker Built Environment steden, dorpen opnieuw landelijke (her)ontwikkelen, mobiliteitsoplossingen creÃ«ren heen, toekomst! Built Environment. Voldoe voorwaarden? Built Environment divers hands-on. maatschappij, (her)ontwerpen. communities, studiegenoten, gezamenlijke gastcolleges, bevat (project) modules/cases. voortdurend, coach, community. community (genaamd LAB) Built Environment aantrekkelijke beheert, stimuleren vervoerskeuzes strategisch Built Environment gedegen (kennis)basis voordat ingedeeld blokken. gezamenlijk ruimtelijk opgave. inleiding Built Environment behandeld inspirerende maatschappij, (her)ontwerpen. Hoewel Nederlandstalig nadrukkelijk grens Ã©Ã©n Engels gedeelte gebruikte literatuur Engelstalig Ã©Ã©n specialisaties: Mobiliteit. Ordening. Stedenbouwkundig tab Specialisaties. specialisme bezoekt, steden. completer Built Environment eyeopener! specialisme cursussen, meedoen inâ€¯een o.a. Trends Transities Architectuur. slimmere bedenken. excursie. overheidsinstelling, adviesbureau afdeling Innovation (RBI). verzamelde visie creÃ«ren (stedelijke) minor; grenzen vakgebied: verbredende"
creative media and game technologies,Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"Creative Technologies klaargestoomd carriÃ¨re triple-A games, ideeÃ«n brengt. game-opleiding behoort top wereldwijd. video creÃ«ren films. studierichtingen: Programming, Visual Arts, Production Film Visual Effects. intensieve indrukwekkend afgestudeerden toonaangevende Guerrilla, Ubisoft Ghost VFX. game-opleiding game-industrie. game-technologie games, gameplay 3D visual arts, animatie, audio, simulatiestudio individueel, vÃ³Ã³r afstudeerrichting, ontwikkelwensen. â€˜general developerâ€™ gekozen. character artist, graphics programmer designer."
logistics engineering,Breda University of Applied Sciences,B,Breda,"Nederlands, Engels",4 jaar,"autoâ€™s? AI levering smartphones optimaliseren? bezoekersstromen vliegvelden evenementen? Plannen, bij. Logistics vragen. ict data-toepassingen mensen, goederen diensten snel, moment, enthousiast innovaties, Nederland wereldwijd Logistics Logistics Engineering. Voldoe voorwaarden? Logistics studiemethoden: Hoorcolleges workshops: toepast. groepsprojecten magazijn teamgenoten, leidinggeeft logistics engineers. Serious Gaming: begrijpen, strategische besluitvormingsvaardigheden Bedrijfsbezoeken excursies: bezoeken professionals. praktijk: continu Logistics Engels, Excel. Logistics basisvakken Engels, Excel sector. Engels: Engels Engels eindexamen, Engels. Engels goed? zorgen, ondersteuning Engelse beheerst. Excel: getallen. ingewikkelde formules kennen, handig. lastig? Excel handige cijfers databestanden geldt: vond lastig middelbare school? stapsgewijs genoemd, 18 ontstaat keuzevrijheid. simulaties softwaresystemen. onderwerpen: optimaliseren: supply chains beheert. Supply chains verbeteren: data-analyse, simulatiesoftware supply chain Decathlon herontwerpen bedrijven: onderzoeksprojecten. stage: logistiek: Productielogistiek. Distributielogistiek. Warehousing. Zorglogistiek. Evenementenlogistiek. Logistics gevolgd brengt. bedrijfsmentor ondersteuning. BUas vakgebieden. zorg-, productie- evenementenlogistiek. nationale supply chain operaties organiseert optimaliseert, o.a. afstudeerjaar. 18 Nederland beschikt Drones Defensie: drones materieel gevaarlijke locaties. Bol.com magazijnen: geautomatiseerd bestellingen goedkoper verwerkt. Evenementenlogistiek Pinkpop: entreeproces (aankomst, ticketscan fouillering) Pinkpop festival afstudeerscriptie presenteert. bedrijfsbegeleider. gesprekken hogeschoolbegeleider bespreek inhoud voortgang."
game technology,Breda University of Applied Sciences,M,Breda,Engels,1 jaar,"game-industrie, art, development, technology? Technology (digital) technology. Voordat begint, projectvoorstel onderzoeksideeÃ«n samenvat. 'game master' projectleider, ondersteuning voorbeeldmodel mentor projectvoorstel volwaardig Technology game-ontwikkeling, IT, programming, art, animation, production. onderzoeksproject; (ontwikkelings)vaardigheden onderbouwen vereiste. begeleider toegewezen binding onderzoeksgebied. Verdere ondersteuning nodig? specialisten denkbaar game-ontwikkeling klaar! Gastcolleges. deskundigen onderzoekspraktijken gamestudioâ€™s academische zetten, voordat ingaat. bacheloropleidingen, deelt bachelorstudenten. bijkomstigheid enthousiaste deelnemers"
hbo-ict,Christelijke Hogeschool Ede,B,Ede,Nederlands,4 jaar,"designen voorraden houden? beveiliging medewerkers komen? ICT-opleiding Nederland! Ã©n ander. ICT groeiende Marketing, klantcontact; overheden ICT groter processen. waarschijnlijk muziek streamt, vakantie boekt bankzaken smartphone regelt. Logisch ICT-professionals groeit. CHE streepje verbinder bedrijfsprocessen, mogelijkheden, gebruiksvriendelijkheid, grenzen privacy liggen. daadkrachtig IT-oplossingen morgen. snijvlak mens, ICT bedrijfskunde? HBO-ICT Havo, vwo, vergelijkbaar Beschik vooropleiding, ouder? toelatingsonderzoek. Beschik Nederlandstalige (havo, vwo, mbo4, universiteit)? Nt2 (programma B2) CNaVT (programma B2 C1). taaleis Nederlandse nationaliteit Nederlandstalige anderhalf uitstroomprofiel best ICT, applicatieontwikkelaar, functioneel ontwerper, developer, UX-designer ICT-consultant."
